lr-Adam,train_loss_step,epoch,step,val_loss,train_loss_epoch,test_loss
,,807,51711,,0.20435523986816406,
0.001,,,51712,,,
0.001,,,51749,,,
,0.2299274057149887,808,51749,,,
,,808,51775,0.020719390362501144,,
,,808,51775,,0.20353372395038605,
0.001,,,51776,,,
0.001,,,51799,,,
,0.19147202372550964,809,51799,,,
,,809,51839,0.020989766344428062,,
,,809,51839,,0.20078927278518677,
0.001,,,51840,,,
0.001,,,51849,,,
,0.2026054859161377,810,51849,,,
0.001,,,51899,,,
,0.2647864520549774,810,51899,,,
,,810,51903,0.022246228531003,,
,,810,51903,,0.20351822674274445,
0.001,,,51904,,,
0.001,,,51949,,,
,0.1133478581905365,811,51949,,,
,,811,51967,0.020988386124372482,,
,,811,51967,,0.20160195231437683,
0.001,,,51968,,,
0.001,,,51999,,,
,0.23583099246025085,812,51999,,,
,,812,52031,0.022512411698698997,,
,,812,52031,,0.20308783650398254,
0.001,,,52032,,,
0.001,,,52049,,,
,0.13194529712200165,813,52049,,,
,,813,52095,0.022284330800175667,,
,,813,52095,,0.20304012298583984,
0.001,,,52096,,,
0.001,,,52099,,,
,0.1310010552406311,814,52099,,,
0.001,,,52149,,,
,0.2625840902328491,814,52149,,,
,,814,52159,0.02323819324374199,,
,,814,52159,,0.20242075622081757,
0.001,,,52160,,,
0.001,,,52199,,,
,0.2315831482410431,815,52199,,,
,,815,52223,0.02063796855509281,,
,,815,52223,,0.2048121690750122,
0.001,,,52224,,,
0.001,,,52249,,,
,0.25681912899017334,816,52249,,,
,,816,52287,0.021428169682621956,,
,,816,52287,,0.20164182782173157,
0.001,,,52288,,,
0.001,,,52299,,,
,0.2086988091468811,817,52299,,,
0.001,,,52349,,,
,0.2239079475402832,817,52349,,,
,,817,52351,0.02139720320701599,,
,,817,52351,,0.20184755325317383,
0.001,,,52352,,,
0.001,,,52399,,,
,0.2003278136253357,818,52399,,,
,,818,52415,0.020913001149892807,,
,,818,52415,,0.2055336982011795,
0.001,,,52416,,,
0.001,,,52449,,,
,0.2744003236293793,819,52449,,,
,,819,52479,0.022168241441249847,,
,,819,52479,,0.20366457104682922,
0.001,,,52480,,,
0.001,,,52499,,,
,0.1563379317522049,820,52499,,,
,,820,52543,0.02193133719265461,,
,,820,52543,,0.20322062075138092,
0.001,,,52544,,,
0.001,,,52549,,,
,0.2147848755121231,821,52549,,,
0.001,,,52599,,,
,0.1538829803466797,821,52599,,,
,,821,52607,0.021237002685666084,,
,,821,52607,,0.2034989595413208,
0.001,,,52608,,,
0.001,,,52649,,,
,0.2880697548389435,822,52649,,,
,,822,52671,0.021549245342612267,,
,,822,52671,,0.2041352093219757,
0.001,,,52672,,,
0.001,,,52699,,,
,0.16945204138755798,823,52699,,,
,,823,52735,0.02233816869556904,,
,,823,52735,,0.20272214710712433,
0.001,,,52736,,,
0.001,,,52749,,,
,0.11485744267702103,824,52749,,,
0.001,,,52799,,,
,0.14480352401733398,824,52799,,,
,,824,52799,0.020688693970441818,,
,,824,52799,,0.2043355107307434,
0.001,,,52800,,,
0.001,,,52849,,,
,0.21198682487010956,825,52849,,,
,,825,52863,0.020675335079431534,,
,,825,52863,,0.20223161578178406,
0.001,,,52864,,,
0.001,,,52899,,,
,0.19361530244350433,826,52899,,,
,,826,52927,0.021189754828810692,,
,,826,52927,,0.20213007926940918,
0.001,,,52928,,,
0.001,,,52949,,,
,0.2690810561180115,827,52949,,,
,,827,52991,0.02067912369966507,,
,,827,52991,,0.2035112977027893,
0.001,,,52992,,,
0.001,,,52999,,,
,0.1855946034193039,828,52999,,,
0.001,,,53049,,,
,0.18823084235191345,828,53049,,,
,,828,53055,0.021129155531525612,,
,,828,53055,,0.20389746129512787,
0.001,,,53056,,,
0.001,,,53099,,,
,0.20649226009845734,829,53099,,,
,,829,53119,0.02095477283000946,,
,,829,53119,,0.20190191268920898,
0.001,,,53120,,,
0.001,,,53149,,,
,0.155555859208107,830,53149,,,
,,830,53183,0.020978238433599472,,
,,830,53183,,0.20295535027980804,
0.001,,,53184,,,
0.001,,,53199,,,
,0.19112235307693481,831,53199,,,
,,831,53247,0.02075258269906044,,
,,831,53247,,0.20374795794487,
0.001,,,53248,,,
0.001,,,53249,,,
,0.24819248914718628,832,53249,,,
0.001,,,53299,,,
,0.2731528878211975,832,53299,,,
,,832,53311,0.021004417911171913,,
,,832,53311,,0.2038995921611786,
0.001,,,53312,,,
0.001,,,53349,,,
,0.20478005707263947,833,53349,,,
,,833,53375,0.021700164303183556,,
,,833,53375,,0.20277626812458038,
0.001,,,53376,,,
0.001,,,53399,,,
,0.17422103881835938,834,53399,,,
,,834,53439,0.020919598639011383,,
,,834,53439,,0.20247982442378998,
0.001,,,53440,,,
0.001,,,53449,,,
,0.16505010426044464,835,53449,,,
0.001,,,53499,,,
,0.24953483045101166,835,53499,,,
,,835,53503,0.022794796153903008,,
,,835,53503,,0.20228876173496246,
0.001,,,53504,,,
0.001,,,53549,,,
,0.12064974009990692,836,53549,,,
,,836,53567,0.021184733137488365,,
,,836,53567,,0.20386402308940887,
0.001,,,53568,,,
0.001,,,53599,,,
,0.16145093739032745,837,53599,,,
,,837,53631,0.02113070897758007,,
,,837,53631,,0.2018154263496399,
0.001,,,53632,,,
0.001,,,53649,,,
,0.2886961102485657,838,53649,,,
,,838,53695,0.022873781621456146,,
,,838,53695,,0.20193099975585938,
0.001,,,53696,,,
0.001,,,53699,,,
,0.21127848327159882,839,53699,,,
0.001,,,53749,,,
,0.2152268886566162,839,53749,,,
,,839,53759,0.023659847676753998,,
,,839,53759,,0.20132063329219818,
0.001,,,53760,,,
0.001,,,53799,,,
,0.18498732149600983,840,53799,,,
,,840,53823,0.021691186353564262,,
,,840,53823,,0.20270168781280518,
0.001,,,53824,,,
0.001,,,53849,,,
,0.28267693519592285,841,53849,,,
,,841,53887,0.020232127979397774,,
,,841,53887,,0.20399601757526398,
0.001,,,53888,,,
0.001,,,53899,,,
,0.16920053958892822,842,53899,,,
0.001,,,53949,,,
,0.27391698956489563,842,53949,,,
,,842,53951,0.021696601063013077,,
,,842,53951,,0.20250624418258667,
0.001,,,53952,,,
0.001,,,53999,,,
,0.2046288400888443,843,53999,,,
,,843,54015,0.02066633850336075,,
,,843,54015,,0.20327125489711761,
0.001,,,54016,,,
0.001,,,54049,,,
,0.2029513716697693,844,54049,,,
,,844,54079,0.0210613664239645,,
,,844,54079,,0.20158344507217407,
0.001,,,54080,,,
0.001,,,54099,,,
,0.2528093457221985,845,54099,,,
,,845,54143,0.02121102437376976,,
,,845,54143,,0.203523188829422,
0.001,,,54144,,,
0.001,,,54149,,,
,0.1563095599412918,846,54149,,,
0.001,,,54199,,,
,0.2701534628868103,846,54199,,,
,,846,54207,0.020478790625929832,,
,,846,54207,,0.20327134430408478,
0.001,,,54208,,,
0.001,,,54249,,,
,0.23022615909576416,847,54249,,,
,,847,54271,0.020944200456142426,,
,,847,54271,,0.1981373131275177,
0.001,,,54272,,,
0.001,,,54299,,,
,0.21312116086483002,848,54299,,,
,,848,54335,0.02107386849820614,,
,,848,54335,,0.20342837274074554,
0.001,,,54336,,,
0.001,,,54349,,,
,0.25098055601119995,849,54349,,,
0.001,,,54399,,,
,0.29189616441726685,849,54399,,,
,,849,54399,0.02100825309753418,,
,,849,54399,,0.20222187042236328,
0.001,,,54400,,,
0.001,,,54449,,,
,0.0719287171959877,850,54449,,,
,,850,54463,0.020359652116894722,,
,,850,54463,,0.202582448720932,
0.001,,,54464,,,
0.001,,,54499,,,
,0.2546685039997101,851,54499,,,
,,851,54527,0.020465010777115822,,
,,851,54527,,0.20218569040298462,
0.001,,,54528,,,
0.001,,,54549,,,
,0.1911608725786209,852,54549,,,
,,852,54591,0.02159757725894451,,
,,852,54591,,0.20333117246627808,
0.001,,,54592,,,
0.001,,,54599,,,
,0.1334170550107956,853,54599,,,
0.001,,,54649,,,
,0.12866297364234924,853,54649,,,
,,853,54655,0.020295387133955956,,
,,853,54655,,0.20520712435245514,
0.001,,,54656,,,
0.001,,,54699,,,
,0.09573175758123398,854,54699,,,
,,854,54719,0.020937716588377953,,
,,854,54719,,0.20445020496845245,
0.001,,,54720,,,
0.001,,,54749,,,
,0.2567153871059418,855,54749,,,
,,855,54783,0.02252340316772461,,
,,855,54783,,0.20309662818908691,
0.001,,,54784,,,
0.001,,,54799,,,
,0.18721678853034973,856,54799,,,
,,856,54847,0.021169191226363182,,
,,856,54847,,0.203362375497818,
0.001,,,54848,,,
0.001,,,54849,,,
,0.23365506529808044,857,54849,,,
0.001,,,54899,,,
,0.14188915491104126,857,54899,,,
,,857,54911,0.02142963744699955,,
,,857,54911,,0.20237445831298828,
0.001,,,54912,,,
0.001,,,54949,,,
,0.17094017565250397,858,54949,,,
,,858,54975,0.02136082574725151,,
,,858,54975,,0.20205050706863403,
0.001,,,54976,,,
0.001,,,54999,,,
,0.10894043743610382,859,54999,,,
,,859,55039,0.02117937058210373,,
,,859,55039,,0.2022566795349121,
0.001,,,55040,,,
0.001,,,55049,,,
,0.25051870942115784,860,55049,,,
0.001,,,55099,,,
,0.2050926834344864,860,55099,,,
,,860,55103,0.020266124978661537,,
,,860,55103,,0.20144633948802948,
0.001,,,55104,,,
0.001,,,55149,,,
,0.11486143618822098,861,55149,,,
,,861,55167,0.020819421857595444,,
,,861,55167,,0.2024153620004654,
0.001,,,55168,,,
0.001,,,55199,,,
,0.18319383263587952,862,55199,,,
,,862,55231,0.02009037509560585,,
,,862,55231,,0.202836275100708,
0.001,,,55232,,,
0.001,,,55249,,,
,0.32102489471435547,863,55249,,,
,,863,55295,0.020161012187600136,,
,,863,55295,,0.20102673768997192,
0.001,,,55296,,,
0.001,,,55299,,,
,0.25175678730010986,864,55299,,,
0.001,,,55349,,,
,0.29728543758392334,864,55349,,,
,,864,55359,0.021547425538301468,,
,,864,55359,,0.20225858688354492,
0.001,,,55360,,,
0.001,,,55399,,,
,0.1496158093214035,865,55399,,,
,,865,55423,0.020444830879569054,,
,,865,55423,,0.20364965498447418,
0.001,,,55424,,,
0.001,,,55449,,,
,0.24798837304115295,866,55449,,,
,,866,55487,0.020902546122670174,,
,,866,55487,,0.20322367548942566,
0.001,,,55488,,,
0.001,,,55499,,,
,0.11160080879926682,867,55499,,,
0.001,,,55549,,,
,0.1909332424402237,867,55549,,,
,,867,55551,0.02046852931380272,,
,,867,55551,,0.2027738392353058,
0.001,,,55552,,,
0.001,,,55599,,,
,0.15446099638938904,868,55599,,,
,,868,55615,0.020668737590312958,,
,,868,55615,,0.20409251749515533,
0.001,,,55616,,,
0.001,,,55649,,,
,0.2313511073589325,869,55649,,,
,,869,55679,0.020435737445950508,,
,,869,55679,,0.20244167745113373,
0.001,,,55680,,,
0.001,,,55699,,,
,0.19786331057548523,870,55699,,,
,,870,55743,0.025299398228526115,,
,,870,55743,,0.20316511392593384,
0.001,,,55744,,,
0.001,,,55749,,,
,0.3241332769393921,871,55749,,,
0.001,,,55799,,,
,0.292878121137619,871,55799,,,
,,871,55807,0.020734446123242378,,
,,871,55807,,0.20245692133903503,
0.001,,,55808,,,
0.001,,,55849,,,
,0.14184346795082092,872,55849,,,
,,872,55871,0.023468367755413055,,
,,872,55871,,0.20291823148727417,
0.001,,,55872,,,
0.001,,,55899,,,
,0.14785878360271454,873,55899,,,
,,873,55935,0.021351836621761322,,
,,873,55935,,0.2026706486940384,
0.001,,,55936,,,
0.001,,,55949,,,
,0.1652134358882904,874,55949,,,
0.001,,,55999,,,
,0.25438278913497925,874,55999,,,
,,874,55999,0.021746624261140823,,
,,874,55999,,0.20365023612976074,
0.001,,,56000,,,
0.001,,,56049,,,
,0.14493075013160706,875,56049,,,
,,875,56063,0.02087804302573204,,
,,875,56063,,0.20423373579978943,
0.001,,,56064,,,
0.001,,,56099,,,
,0.1709623783826828,876,56099,,,
,,876,56127,0.020840413868427277,,
,,876,56127,,0.2036706954240799,
0.001,,,56128,,,
0.001,,,56149,,,
,0.21579690277576447,877,56149,,,
,,877,56191,0.020589224994182587,,
,,877,56191,,0.2033386528491974,
0.001,,,56192,,,
0.001,,,56199,,,
,0.1786903440952301,878,56199,,,
0.001,,,56249,,,
,0.19734546542167664,878,56249,,,
,,878,56255,0.022792454808950424,,
,,878,56255,,0.20415066182613373,
0.001,,,56256,,,
0.001,,,56299,,,
,0.24224074184894562,879,56299,,,
,,879,56319,0.0213225856423378,,
,,879,56319,,0.20276445150375366,
0.001,,,56320,,,
0.001,,,56349,,,
,0.18969324231147766,880,56349,,,
,,880,56383,0.020338937640190125,,
,,880,56383,,0.20277881622314453,
0.001,,,56384,,,
0.001,,,56399,,,
,0.255849152803421,881,56399,,,
,,881,56447,0.021199053153395653,,
,,881,56447,,0.2027187943458557,
0.001,,,56448,,,
0.001,,,56449,,,
,0.24883659183979034,882,56449,,,
0.001,,,56499,,,
,0.2834740877151489,882,56499,,,
,,882,56511,0.020766422152519226,,
,,882,56511,,0.20337152481079102,
0.001,,,56512,,,
0.001,,,56549,,,
,0.26956650614738464,883,56549,,,
,,883,56575,0.02128935605287552,,
,,883,56575,,0.20487463474273682,
0.001,,,56576,,,
0.001,,,56599,,,
,0.18908758461475372,884,56599,,,
,,884,56639,0.020479165017604828,,
,,884,56639,,0.20471477508544922,
0.001,,,56640,,,
0.001,,,56649,,,
,0.2147785723209381,885,56649,,,
0.001,,,56699,,,
,0.17107130587100983,885,56699,,,
,,885,56703,0.02040824107825756,,
,,885,56703,,0.204254612326622,
0.001,,,56704,,,
0.001,,,56749,,,
,0.26099634170532227,886,56749,,,
,,886,56767,0.0218819472938776,,
,,886,56767,,0.20294435322284698,
0.001,,,56768,,,
0.001,,,56799,,,
,0.25301915407180786,887,56799,,,
,,887,56831,0.021526100113987923,,
,,887,56831,,0.20261868834495544,
0.001,,,56832,,,
0.001,,,56849,,,
,0.23730430006980896,888,56849,,,
,,888,56895,0.022569185122847557,,
,,888,56895,,0.20108428597450256,
0.001,,,56896,,,
0.001,,,56899,,,
,0.29009750485420227,889,56899,,,
0.001,,,56949,,,
,0.23368167877197266,889,56949,,,
,,889,56959,0.020725468173623085,,
,,889,56959,,0.20199596881866455,
0.001,,,56960,,,
0.001,,,56999,,,
,0.1866881102323532,890,56999,,,
,,890,57023,0.02107204683125019,,
,,890,57023,,0.20355024933815002,
0.001,,,57024,,,
0.001,,,57049,,,
,0.19550789892673492,891,57049,,,
,,891,57087,0.020969245582818985,,
,,891,57087,,0.20319226384162903,
0.001,,,57088,,,
0.001,,,57099,,,
,0.09693344682455063,892,57099,,,
0.001,,,57149,,,
,0.2654458284378052,892,57149,,,
,,892,57151,0.021914390847086906,,
,,892,57151,,0.20477230846881866,
0.001,,,57152,,,
0.001,,,57199,,,
,0.21418729424476624,893,57199,,,
,,893,57215,0.023060685023665428,,
,,893,57215,,0.20396782457828522,
0.001,,,57216,,,
0.001,,,57249,,,
,0.23833033442497253,894,57249,,,
,,894,57279,0.02134545147418976,,
,,894,57279,,0.20129257440567017,
0.001,,,57280,,,
0.001,,,57299,,,
,0.11125994473695755,895,57299,,,
,,895,57343,0.02224760316312313,,
,,895,57343,,0.20366047322750092,
0.001,,,57344,,,
0.001,,,57349,,,
,0.1772967278957367,896,57349,,,
0.001,,,57399,,,
,0.2540658712387085,896,57399,,,
,,896,57407,0.021029500290751457,,
,,896,57407,,0.20270150899887085,
0.001,,,57408,,,
0.001,,,57449,,,
,0.1783662587404251,897,57449,,,
,,897,57471,0.02071094699203968,,
,,897,57471,,0.20547644793987274,
0.001,,,57472,,,
0.001,,,57499,,,
,0.27364838123321533,898,57499,,,
,,898,57535,0.022633302956819534,,
,,898,57535,,0.20392277836799622,
0.001,,,57536,,,
0.001,,,57549,,,
,0.1954464167356491,899,57549,,,
0.001,,,57599,,,
,0.15039676427841187,899,57599,,,
,,899,57599,0.020941369235515594,,
,,899,57599,,0.2032421976327896,
0.001,,,57600,,,
0.001,,,57649,,,
,0.2707122564315796,900,57649,,,
,,900,57663,0.02041928470134735,,
,,900,57663,,0.20347881317138672,
0.001,,,57664,,,
0.001,,,57699,,,
,0.28180891275405884,901,57699,,,
,,901,57727,0.02324392832815647,,
,,901,57727,,0.20197637379169464,
0.001,,,57728,,,
0.001,,,57749,,,
,0.2394052892923355,902,57749,,,
,,902,57791,0.02340732328593731,,
,,902,57791,,0.20207807421684265,
0.001,,,57792,,,
0.001,,,57799,,,
,0.14738336205482483,903,57799,,,
0.001,,,57849,,,
,0.2272227704524994,903,57849,,,
,,903,57855,0.024337921291589737,,
,,903,57855,,0.20232483744621277,
0.001,,,57856,,,
0.001,,,57899,,,
,0.22520002722740173,904,57899,,,
,,904,57919,0.02080819010734558,,
,,904,57919,,0.2021917700767517,
0.001,,,57920,,,
0.001,,,57949,,,
,0.16163989901542664,905,57949,,,
,,905,57983,0.021187789738178253,,
,,905,57983,,0.20082129538059235,
0.001,,,57984,,,
0.001,,,57999,,,
,0.20061887800693512,906,57999,,,
,,906,58047,0.022143954411149025,,
,,906,58047,,0.20300817489624023,
0.001,,,58048,,,
0.001,,,58049,,,
,0.25374114513397217,907,58049,,,
0.001,,,58099,,,
,0.21779152750968933,907,58099,,,
,,907,58111,0.020639050751924515,,
,,907,58111,,0.2038450837135315,
0.001,,,58112,,,
0.001,,,58149,,,
,0.20286774635314941,908,58149,,,
,,908,58175,0.02077881619334221,,
,,908,58175,,0.20140382647514343,
0.001,,,58176,,,
0.001,,,58199,,,
,0.22276389598846436,909,58199,,,
,,909,58239,0.021974239498376846,,
,,909,58239,,0.20334184169769287,
0.001,,,58240,,,
0.001,,,58249,,,
,0.16848768293857574,910,58249,,,
0.001,,,58299,,,
,0.25062963366508484,910,58299,,,
,,910,58303,0.020633641630411148,,
,,910,58303,,0.20133978128433228,
0.001,,,58304,,,
0.001,,,58349,,,
,0.1078026071190834,911,58349,,,
,,911,58367,0.021022208034992218,,
,,911,58367,,0.20215444266796112,
0.001,,,58368,,,
0.001,,,58399,,,
,0.2165500670671463,912,58399,,,
,,912,58431,0.021169183775782585,,
,,912,58431,,0.20259833335876465,
0.001,,,58432,,,
0.001,,,58449,,,
,0.24269700050354004,913,58449,,,
,,913,58495,0.021546397358179092,,
,,913,58495,,0.20217029750347137,
0.001,,,58496,,,
0.001,,,58499,,,
,0.250650554895401,914,58499,,,
0.001,,,58549,,,
,0.22278575599193573,914,58549,,,
,,914,58559,0.020700015127658844,,
,,914,58559,,0.20317678153514862,
0.001,,,58560,,,
0.001,,,58599,,,
,0.19970649480819702,915,58599,,,
,,915,58623,0.020855989307165146,,
,,915,58623,,0.19972726702690125,
0.001,,,58624,,,
0.001,,,58649,,,
,0.26192525029182434,916,58649,,,
,,916,58687,0.021622827276587486,,
,,916,58687,,0.20276525616645813,
0.001,,,58688,,,
0.001,,,58699,,,
,0.2105318307876587,917,58699,,,
0.001,,,58749,,,
,0.2313525378704071,917,58749,,,
,,917,58751,0.020847883075475693,,
,,917,58751,,0.20260128378868103,
0.001,,,58752,,,
0.001,,,58799,,,
,0.2658728063106537,918,58799,,,
,,918,58815,0.02093002386391163,,
,,918,58815,,0.20464441180229187,
0.001,,,58816,,,
0.001,,,58849,,,
,0.20952269434928894,919,58849,,,
,,919,58879,0.02062876522541046,,
,,919,58879,,0.20229390263557434,
0.001,,,58880,,,
0.001,,,58899,,,
,0.15642766654491425,920,58899,,,
,,920,58943,0.02160561829805374,,
,,920,58943,,0.203698068857193,
0.001,,,58944,,,
0.001,,,58949,,,
,0.12376224249601364,921,58949,,,
0.001,,,58999,,,
,0.20830634236335754,921,58999,,,
,,921,59007,0.021258896216750145,,
,,921,59007,,0.20122504234313965,
0.001,,,59008,,,
0.001,,,59049,,,
,0.20569907128810883,922,59049,,,
,,922,59071,0.0217749010771513,,
,,922,59071,,0.2018086016178131,
0.001,,,59072,,,
0.001,,,59099,,,
,0.1487596035003662,923,59099,,,
,,923,59135,0.02205466292798519,,
,,923,59135,,0.20414400100708008,
0.001,,,59136,,,
0.001,,,59149,,,
,0.25339874625205994,924,59149,,,
0.001,,,59199,,,
,0.22327637672424316,924,59199,,,
,,924,59199,0.023748327046632767,,
,,924,59199,,0.2031766176223755,
0.001,,,59200,,,
0.001,,,59249,,,
,0.1921379268169403,925,59249,,,
,,925,59263,0.02159722149372101,,
,,925,59263,,0.20543934404850006,
0.001,,,59264,,,
0.001,,,59299,,,
,0.2350582778453827,926,59299,,,
,,926,59327,0.020593801513314247,,
,,926,59327,,0.2017419934272766,
0.001,,,59328,,,
0.001,,,59349,,,
,0.1929151862859726,927,59349,,,
,,927,59391,0.020322313532233238,,
,,927,59391,,0.20360778272151947,
0.001,,,59392,,,
0.001,,,59399,,,
,0.2564989924430847,928,59399,,,
0.001,,,59449,,,
,0.27645713090896606,928,59449,,,
,,928,59455,0.021569417789578438,,
,,928,59455,,0.19989345967769623,
0.001,,,59456,,,
0.001,,,59499,,,
,0.20099741220474243,929,59499,,,
,,929,59519,0.020947957411408424,,
,,929,59519,,0.20273497700691223,
0.001,,,59520,,,
0.001,,,59549,,,
,0.1917935311794281,930,59549,,,
,,930,59583,0.023596690967679024,,
,,930,59583,,0.2023620307445526,
0.001,,,59584,,,
0.001,,,59599,,,
,0.16832199692726135,931,59599,,,
,,931,59647,0.0210651196539402,,
,,931,59647,,0.20166458189487457,
0.001,,,59648,,,
0.001,,,59649,,,
,0.17291776835918427,932,59649,,,
0.001,,,59699,,,
,0.13984279334545135,932,59699,,,
,,932,59711,0.02083100937306881,,
,,932,59711,,0.20155663788318634,
0.001,,,59712,,,
0.001,,,59749,,,
,0.23766663670539856,933,59749,,,
,,933,59775,0.020509831607341766,,
,,933,59775,,0.20290662348270416,
0.001,,,59776,,,
0.001,,,59799,,,
,0.3292420506477356,934,59799,,,
,,934,59839,0.020632317289710045,,
,,934,59839,,0.2009781301021576,
0.001,,,59840,,,
0.001,,,59849,,,
,0.182860866189003,935,59849,,,
0.001,,,59899,,,
,0.241550013422966,935,59899,,,
,,935,59903,0.02076844498515129,,
,,935,59903,,0.2033957690000534,
0.001,,,59904,,,
0.001,,,59949,,,
,0.15163493156433105,936,59949,,,
,,936,59967,0.0209591556340456,,
,,936,59967,,0.20048372447490692,
0.001,,,59968,,,
0.001,,,59999,,,
,0.22981613874435425,937,59999,,,
,,937,60031,0.021126732230186462,,
,,937,60031,,0.20264139771461487,
0.001,,,60032,,,
0.001,,,60049,,,
,0.27588072419166565,938,60049,,,
,,938,60095,0.02092726156115532,,
,,938,60095,,0.1989554613828659,
0.001,,,60096,,,
0.001,,,60099,,,
,0.0876605212688446,939,60099,,,
0.001,,,60149,,,
,0.270156592130661,939,60149,,,
,,939,60159,0.020733796060085297,,
,,939,60159,,0.20228178799152374,
0.001,,,60160,,,
0.001,,,60199,,,
,0.1875741183757782,940,60199,,,
,,940,60223,0.021154431626200676,,
,,940,60223,,0.20266546308994293,
0.001,,,60224,,,
0.001,,,60249,,,
,0.2391267716884613,941,60249,,,
,,941,60287,0.021251652389764786,,
,,941,60287,,0.20070482790470123,
0.001,,,60288,,,
0.001,,,60299,,,
,0.2748033106327057,942,60299,,,
0.001,,,60349,,,
,0.24742427468299866,942,60349,,,
,,942,60351,0.02844131551682949,,
,,942,60351,,0.20420321822166443,
0.001,,,60352,,,
0.001,,,60399,,,
,0.15963372588157654,943,60399,,,
,,943,60415,0.02325260080397129,,
,,943,60415,,0.20379652082920074,
0.001,,,60416,,,
0.001,,,60449,,,
,0.2528574764728546,944,60449,,,
,,944,60479,0.02065601572394371,,
,,944,60479,,0.2057919204235077,
0.001,,,60480,,,
0.001,,,60499,,,
,0.08153370767831802,945,60499,,,
,,945,60543,0.020742159336805344,,
,,945,60543,,0.2015944868326187,
0.001,,,60544,,,
0.001,,,60549,,,
,0.2169165164232254,946,60549,,,
0.001,,,60599,,,
,0.2144828587770462,946,60599,,,
,,946,60607,0.02091566100716591,,
,,946,60607,,0.20017611980438232,
0.001,,,60608,,,
0.001,,,60649,,,
,0.2571937143802643,947,60649,,,
,,947,60671,0.02189553901553154,,
,,947,60671,,0.20284819602966309,
0.001,,,60672,,,
0.001,,,60699,,,
,0.11399844288825989,948,60699,,,
,,948,60735,0.023421209305524826,,
,,948,60735,,0.20347678661346436,
0.001,,,60736,,,
0.001,,,60749,,,
,0.17108044028282166,949,60749,,,
0.001,,,60799,,,
,0.14704197645187378,949,60799,,,
,,949,60799,0.020872794091701508,,
,,949,60799,,0.20282712578773499,
0.001,,,60800,,,
0.001,,,60849,,,
,0.2506571412086487,950,60849,,,
,,950,60863,0.020780133083462715,,
,,950,60863,,0.20122843980789185,
0.001,,,60864,,,
0.001,,,60899,,,
,0.0760328471660614,951,60899,,,
,,951,60927,0.020366394892334938,,
,,951,60927,,0.20303340256214142,
0.001,,,60928,,,
0.001,,,60949,,,
,0.23924773931503296,952,60949,,,
,,952,60991,0.02107388898730278,,
,,952,60991,,0.20268948376178741,
0.001,,,60992,,,
0.001,,,60999,,,
,0.26612216234207153,953,60999,,,
0.001,,,61049,,,
,0.2603168785572052,953,61049,,,
,,953,61055,0.021436648443341255,,
,,953,61055,,0.20185726881027222,
0.001,,,61056,,,
0.001,,,61099,,,
,0.25710225105285645,954,61099,,,
,,954,61119,0.0212237648665905,,
,,954,61119,,0.20233137905597687,
0.001,,,61120,,,
0.001,,,61149,,,
,0.22044192254543304,955,61149,,,
,,955,61183,0.020412098616361618,,
,,955,61183,,0.20149391889572144,
0.001,,,61184,,,
0.001,,,61199,,,
,0.24811668694019318,956,61199,,,
,,956,61247,0.020833807066082954,,
,,956,61247,,0.20445089042186737,
0.001,,,61248,,,
0.001,,,61249,,,
,0.23868727684020996,957,61249,,,
0.001,,,61299,,,
,0.17723412811756134,957,61299,,,
,,957,61311,0.020816922187805176,,
,,957,61311,,0.20247729122638702,
0.001,,,61312,,,
0.001,,,61349,,,
,0.20171767473220825,958,61349,,,
,,958,61375,0.021273432299494743,,
,,958,61375,,0.20022809505462646,
0.001,,,61376,,,
0.001,,,61399,,,
,0.19930453598499298,959,61399,,,
,,959,61439,0.022881122305989265,,
,,959,61439,,0.20274163782596588,
0.001,,,61440,,,
0.001,,,61449,,,
,0.2224975824356079,960,61449,,,
0.001,,,61499,,,
,0.25228285789489746,960,61499,,,
,,960,61503,0.021282145753502846,,
,,960,61503,,0.20355843007564545,
0.001,,,61504,,,
0.001,,,61549,,,
,0.11804012209177017,961,61549,,,
,,961,61567,0.021262675523757935,,
,,961,61567,,0.20017200708389282,
0.001,,,61568,,,
0.001,,,61599,,,
,0.2063673883676529,962,61599,,,
,,962,61631,0.020579449832439423,,
,,962,61631,,0.2020615190267563,
0.001,,,61632,,,
0.001,,,61649,,,
,0.20919303596019745,963,61649,,,
,,963,61695,0.021544184535741806,,
,,963,61695,,0.20208847522735596,
0.001,,,61696,,,
0.001,,,61699,,,
,0.2583872973918915,964,61699,,,
0.001,,,61749,,,
,0.2251012921333313,964,61749,,,
,,964,61759,0.02088119648396969,,
,,964,61759,,0.20264986157417297,
0.001,,,61760,,,
0.001,,,61799,,,
,0.26166799664497375,965,61799,,,
,,965,61823,0.021262168884277344,,
,,965,61823,,0.2018274962902069,
0.001,,,61824,,,
0.001,,,61849,,,
,0.18328949809074402,966,61849,,,
,,966,61887,0.0202766265720129,,
,,966,61887,,0.20099639892578125,
0.001,,,61888,,,
0.001,,,61899,,,
,0.2184745818376541,967,61899,,,
0.001,,,61949,,,
,0.1830216646194458,967,61949,,,
,,967,61951,0.020756417885422707,,
,,967,61951,,0.2019195407629013,
0.001,,,61952,,,
0.001,,,61999,,,
,0.2140035629272461,968,61999,,,
,,968,62015,0.02020709589123726,,
,,968,62015,,0.20034466683864594,
0.001,,,62016,,,
0.001,,,62049,,,
,0.1535015106201172,969,62049,,,
