epoch,lr-AdamW,step,train_loss_step,val_loss,train_loss_epoch,test_loss
647,,41449,0.37602362036705017,,,
647,,41471,,0.18142978847026825,,
647,,41471,,,0.39866840839385986,
,0.001,41472,,,,
,0.001,41499,,,,
648,,41499,0.4340360760688782,,,
648,,41535,,0.18138952553272247,,
648,,41535,,,0.3985127806663513,
,0.001,41536,,,,
,0.001,41549,,,,
649,,41549,0.4006129205226898,,,
,0.001,41599,,,,
649,,41599,0.4702758193016052,,,
649,,41599,,0.18097878992557526,,
649,,41599,,,0.39853566884994507,
,0.001,41600,,,,
,0.001,41649,,,,
650,,41649,0.47224611043930054,,,
650,,41663,,0.18144278228282928,,
650,,41663,,,0.3979225754737854,
,0.001,41664,,,,
,0.001,41699,,,,
651,,41699,0.48723024129867554,,,
651,,41727,,0.18112894892692566,,
651,,41727,,,0.39870399236679077,
,0.001,41728,,,,
,0.001,41749,,,,
652,,41749,0.42406219244003296,,,
652,,41791,,0.18099573254585266,,
652,,41791,,,0.3997178375720978,
,0.001,41792,,,,
,0.001,41799,,,,
653,,41799,0.3103023171424866,,,
,0.001,41849,,,,
653,,41849,0.38005727529525757,,,
653,,41855,,0.18106411397457123,,
653,,41855,,,0.399093359708786,
,0.001,41856,,,,
,0.001,41899,,,,
654,,41899,0.43504878878593445,,,
654,,41919,,0.18110409379005432,,
654,,41919,,,0.39988142251968384,
,0.001,41920,,,,
,0.001,41949,,,,
655,,41949,0.44095578789711,,,
655,,41983,,0.18122564256191254,,
655,,41983,,,0.3983915150165558,
,0.001,41984,,,,
,0.001,41999,,,,
656,,41999,0.38358747959136963,,,
656,,42047,,0.18145206570625305,,
656,,42047,,,0.39829573035240173,
,0.001,42048,,,,
,0.001,42049,,,,
657,,42049,0.41084980964660645,,,
,0.001,42099,,,,
657,,42099,0.33663874864578247,,,
657,,42111,,0.18111683428287506,,
657,,42111,,,0.397883802652359,
,0.001,42112,,,,
,0.001,42149,,,,
658,,42149,0.46772056818008423,,,
658,,42175,,0.1812683790922165,,
658,,42175,,,0.39789143204689026,
,0.001,42176,,,,
,0.001,42199,,,,
659,,42199,0.37768590450286865,,,
659,,42239,,0.1812306046485901,,
659,,42239,,,0.39949584007263184,
,0.001,42240,,,,
,0.001,42249,,,,
660,,42249,0.3818087577819824,,,
,0.001,42299,,,,
660,,42299,0.40067991614341736,,,
660,,42303,,0.1811591237783432,,
660,,42303,,,0.3975113034248352,
,0.001,42304,,,,
,0.001,42349,,,,
661,,42349,0.34099531173706055,,,
661,,42367,,0.1813325732946396,,
661,,42367,,,0.39808425307273865,
,0.001,42368,,,,
,0.001,42399,,,,
662,,42399,0.31867915391921997,,,
662,,42431,,0.18163183331489563,,
662,,42431,,,0.3998667895793915,
,0.001,42432,,,,
,0.001,42449,,,,
663,,42449,0.3555978834629059,,,
663,,42495,,0.18127480149269104,,
663,,42495,,,0.40027129650115967,
,0.001,42496,,,,
,0.001,42499,,,,
664,,42499,0.4020126461982727,,,
,0.001,42549,,,,
664,,42549,0.3991248905658722,,,
664,,42559,,0.18134598433971405,,
664,,42559,,,0.3979187607765198,
,0.001,42560,,,,
,0.001,42599,,,,
665,,42599,0.484615683555603,,,
665,,42623,,0.18100789189338684,,
665,,42623,,,0.39876216650009155,
,0.001,42624,,,,
,0.001,42649,,,,
666,,42649,0.4159080386161804,,,
666,,42687,,0.18103332817554474,,
666,,42687,,,0.39965420961380005,
,0.001,42688,,,,
,0.001,42699,,,,
667,,42699,0.4646875262260437,,,
,0.001,42749,,,,
667,,42749,0.4416092038154602,,,
667,,42751,,0.18171754479408264,,
667,,42751,,,0.39891761541366577,
,0.001,42752,,,,
,0.001,42799,,,,
668,,42799,0.42144131660461426,,,
668,,42815,,0.18120761215686798,,
668,,42815,,,0.39795777201652527,
,0.001,42816,,,,
,0.001,42849,,,,
669,,42849,0.46978411078453064,,,
669,,42879,,0.18133044242858887,,
669,,42879,,,0.3992515206336975,
,0.001,42880,,,,
,0.001,42899,,,,
670,,42899,0.3710438013076782,,,
670,,42943,,0.1811773031949997,,
670,,42943,,,0.3994932174682617,
,0.001,42944,,,,
,0.001,42949,,,,
671,,42949,0.48475900292396545,,,
,0.001,42999,,,,
671,,42999,0.38378214836120605,,,
671,,43007,,0.18112044036388397,,
671,,43007,,,0.3991257846355438,
,0.001,43008,,,,
,0.001,43049,,,,
672,,43049,0.4266917109489441,,,
672,,43071,,0.1809811294078827,,
672,,43071,,,0.39869004487991333,
,0.001,43072,,,,
,0.001,43099,,,,
673,,43099,0.3931899070739746,,,
673,,43135,,0.18099048733711243,,
673,,43135,,,0.398048996925354,
,0.001,43136,,,,
,0.001,43149,,,,
674,,43149,0.3344177007675171,,,
,0.001,43199,,,,
674,,43199,0.42410293221473694,,,
674,,43199,,0.1814834624528885,,
674,,43199,,,0.39882194995880127,
,0.001,43200,,,,
,0.001,43249,,,,
675,,43249,0.5280221700668335,,,
675,,43263,,0.18110089004039764,,
675,,43263,,,0.39772069454193115,
,0.001,43264,,,,
,0.001,43299,,,,
676,,43299,0.4241282343864441,,,
676,,43327,,0.1810350865125656,,
676,,43327,,,0.39904704689979553,
,0.001,43328,,,,
,0.001,43349,,,,
677,,43349,0.33520883321762085,,,
677,,43391,,0.18114706873893738,,
677,,43391,,,0.39830031991004944,
,0.001,43392,,,,
,0.001,43399,,,,
678,,43399,0.4169830083847046,,,
,0.001,43449,,,,
678,,43449,0.3766820430755615,,,
678,,43455,,0.1810280978679657,,
678,,43455,,,0.3975481688976288,
,0.001,43456,,,,
,0.001,43499,,,,
679,,43499,0.31509822607040405,,,
679,,43519,,0.18116214871406555,,
679,,43519,,,0.39900481700897217,
,0.001,43520,,,,
,0.001,43549,,,,
680,,43549,0.38445860147476196,,,
680,,43583,,0.18136796355247498,,
680,,43583,,,0.398090660572052,
,0.001,43584,,,,
,0.001,43599,,,,
681,,43599,0.3942534923553467,,,
681,,43647,,0.1813485026359558,,
681,,43647,,,0.4001956880092621,
,0.001,43648,,,,
,0.001,43649,,,,
682,,43649,0.3592483401298523,,,
,0.001,43699,,,,
682,,43699,0.3015120029449463,,,
682,,43711,,0.18133699893951416,,
682,,43711,,,0.39934414625167847,
,0.001,43712,,,,
,0.001,43749,,,,
683,,43749,0.44380539655685425,,,
683,,43775,,0.18157875537872314,,
683,,43775,,,0.39887991547584534,
,0.001,43776,,,,
,0.001,43799,,,,
684,,43799,0.41140395402908325,,,
684,,43839,,0.18103623390197754,,
684,,43839,,,0.39986011385917664,
,0.001,43840,,,,
,0.001,43849,,,,
685,,43849,0.4218643307685852,,,
,0.001,43899,,,,
685,,43899,0.4395533502101898,,,
685,,43903,,0.18134140968322754,,
685,,43903,,,0.3984488248825073,
,0.001,43904,,,,
,0.001,43949,,,,
686,,43949,0.36955273151397705,,,
686,,43967,,0.18124201893806458,,
686,,43967,,,0.3987329602241516,
,0.001,43968,,,,
,0.001,43999,,,,
687,,43999,0.3632905185222626,,,
687,,44031,,0.180934339761734,,
687,,44031,,,0.3986766040325165,
,0.001,44032,,,,
,0.001,44049,,,,
688,,44049,0.4463130533695221,,,
688,,44095,,0.18100446462631226,,
688,,44095,,,0.39994046092033386,
,0.001,44096,,,,
,0.001,44099,,,,
689,,44099,0.3844391107559204,,,
,0.001,44149,,,,
689,,44149,0.3982655704021454,,,
689,,44159,,0.18117094039916992,,
689,,44159,,,0.3990921378135681,
,0.001,44160,,,,
,0.001,44199,,,,
690,,44199,0.4013043940067291,,,
690,,44223,,0.1813766211271286,,
690,,44223,,,0.39802244305610657,
,0.001,44224,,,,
,0.001,44249,,,,
691,,44249,0.34456270933151245,,,
691,,44287,,0.18105240166187286,,
691,,44287,,,0.3982885181903839,
,0.001,44288,,,,
,0.001,44299,,,,
692,,44299,0.4217897057533264,,,
,0.001,44349,,,,
692,,44349,0.3491272032260895,,,
692,,44351,,0.18102790415287018,,
692,,44351,,,0.4000498950481415,
,0.001,44352,,,,
,0.001,44399,,,,
693,,44399,0.33220481872558594,,,
693,,44415,,0.18126024305820465,,
693,,44415,,,0.39815476536750793,
,0.001,44416,,,,
,0.001,44449,,,,
694,,44449,0.4013794958591461,,,
694,,44479,,0.18099743127822876,,
694,,44479,,,0.39890140295028687,
,0.001,44480,,,,
,0.001,44499,,,,
695,,44499,0.3263818919658661,,,
695,,44543,,0.18136842548847198,,
695,,44543,,,0.39859431982040405,
,0.001,44544,,,,
,0.001,44549,,,,
696,,44549,0.3089406490325928,,,
,0.001,44599,,,,
696,,44599,0.4134725332260132,,,
696,,44607,,0.18099206686019897,,
696,,44607,,,0.3980693519115448,
,0.001,44608,,,,
,0.001,44649,,,,
697,,44649,0.33585405349731445,,,
697,,44671,,0.18148332834243774,,
697,,44671,,,0.3975647985935211,
,0.001,44672,,,,
,0.001,44699,,,,
698,,44699,0.4817964434623718,,,
698,,44735,,0.18091867864131927,,
698,,44735,,,0.39830803871154785,
,0.001,44736,,,,
,0.001,44749,,,,
699,,44749,0.44093531370162964,,,
,0.001,44799,,,,
699,,44799,0.4027698040008545,,,
699,,44799,,0.18097420036792755,,
699,,44799,,,0.3964935541152954,
,0.001,44800,,,,
,0.001,44849,,,,
700,,44849,0.5155539512634277,,,
700,,44863,,0.18134582042694092,,
700,,44863,,,0.39787745475769043,
,0.001,44864,,,,
,0.001,44899,,,,
701,,44899,0.3793382942676544,,,
701,,44927,,0.18099039793014526,,
701,,44927,,,0.3989540636539459,
,0.001,44928,,,,
,0.001,44949,,,,
702,,44949,0.41854020953178406,,,
702,,44991,,0.1811402142047882,,
702,,44991,,,0.39958906173706055,
,0.001,44992,,,,
,0.001,44999,,,,
703,,44999,0.4075261950492859,,,
,0.001,45049,,,,
703,,45049,0.3614501953125,,,
703,,45055,,0.18134717643260956,,
703,,45055,,,0.3973018229007721,
,0.001,45056,,,,
,0.001,45099,,,,
704,,45099,0.45664483308792114,,,
704,,45119,,0.18127582967281342,,
704,,45119,,,0.39900943636894226,
,0.001,45120,,,,
,0.001,45149,,,,
705,,45149,0.41231369972229004,,,
705,,45183,,0.1813187599182129,,
705,,45183,,,0.3993648290634155,
,0.001,45184,,,,
,0.001,45199,,,,
706,,45199,0.440893292427063,,,
706,,45247,,0.18092510104179382,,
706,,45247,,,0.3985895812511444,
,0.001,45248,,,,
,0.001,45249,,,,
707,,45249,0.417852520942688,,,
,0.001,45299,,,,
707,,45299,0.3980554938316345,,,
707,,45311,,0.1809954196214676,,
707,,45311,,,0.39901772141456604,
,0.001,45312,,,,
,0.001,45349,,,,
708,,45349,0.35724368691444397,,,
708,,45375,,0.18106244504451752,,
708,,45375,,,0.3991723656654358,
,0.001,45376,,,,
,0.001,45399,,,,
709,,45399,0.4379046559333801,,,
709,,45439,,0.18095053732395172,,
709,,45439,,,0.39967960119247437,
,0.001,45440,,,,
,0.001,45449,,,,
710,,45449,0.45515692234039307,,,
,0.001,45499,,,,
710,,45499,0.37488842010498047,,,
710,,45503,,0.18128854036331177,,
710,,45503,,,0.39837646484375,
,0.001,45504,,,,
,0.001,45549,,,,
711,,45549,0.45693230628967285,,,
711,,45567,,0.18128864467144012,,
711,,45567,,,0.3995307385921478,
,0.001,45568,,,,
,0.001,45599,,,,
712,,45599,0.446935772895813,,,
712,,45631,,0.181133434176445,,
712,,45631,,,0.39867615699768066,
,0.001,45632,,,,
,0.001,45649,,,,
713,,45649,0.40075457096099854,,,
713,,45695,,0.18136577308177948,,
713,,45695,,,0.39864128828048706,
,0.001,45696,,,,
,0.001,45699,,,,
714,,45699,0.4106733202934265,,,
,0.001,45749,,,,
714,,45749,0.32426464557647705,,,
714,,45759,,0.18134090304374695,,
714,,45759,,,0.39756783843040466,
,0.001,45760,,,,
,0.001,45799,,,,
715,,45799,0.44912445545196533,,,
715,,45823,,0.1812201887369156,,
715,,45823,,,0.3990378975868225,
,0.001,45824,,,,
,0.001,45849,,,,
716,,45849,0.466953307390213,,,
716,,45887,,0.18108797073364258,,
716,,45887,,,0.3965156376361847,
,0.001,45888,,,,
,0.001,45899,,,,
717,,45899,0.4614309072494507,,,
,0.001,45949,,,,
717,,45949,0.4139423370361328,,,
717,,45951,,0.18163824081420898,,
717,,45951,,,0.3976474106311798,
,0.001,45952,,,,
,0.001,45999,,,,
718,,45999,0.3387587368488312,,,
718,,46015,,0.1809740662574768,,
718,,46015,,,0.3998851180076599,
,0.001,46016,,,,
,0.001,46049,,,,
719,,46049,0.4794374406337738,,,
719,,46079,,0.18105225265026093,,
719,,46079,,,0.39859485626220703,
,0.001,46080,,,,
,0.001,46099,,,,
720,,46099,0.4638153612613678,,,
720,,46143,,0.18110987544059753,,
720,,46143,,,0.39915791153907776,
,0.001,46144,,,,
,0.001,46149,,,,
721,,46149,0.39011162519454956,,,
,0.001,46199,,,,
721,,46199,0.46832698583602905,,,
721,,46207,,0.181723490357399,,
721,,46207,,,0.39831018447875977,
,0.001,46208,,,,
,0.001,46249,,,,
722,,46249,0.41734564304351807,,,
722,,46271,,0.18112292885780334,,
722,,46271,,,0.3986953794956207,
,0.001,46272,,,,
,0.001,46299,,,,
723,,46299,0.3993389904499054,,,
723,,46335,,0.18100881576538086,,
723,,46335,,,0.39807426929473877,
,0.001,46336,,,,
,0.001,46349,,,,
724,,46349,0.4666960835456848,,,
,0.001,46399,,,,
724,,46399,0.37662798166275024,,,
724,,46399,,0.1811549961566925,,
724,,46399,,,0.3989402651786804,
,0.001,46400,,,,
,0.001,46449,,,,
725,,46449,0.40311199426651,,,
725,,46463,,0.18093757331371307,,
725,,46463,,,0.40039297938346863,
,0.001,46464,,,,
,0.001,46499,,,,
726,,46499,0.3414638340473175,,,
726,,46527,,0.18100878596305847,,
726,,46527,,,0.39856791496276855,
,0.001,46528,,,,
,0.001,46549,,,,
727,,46549,0.40718960762023926,,,
727,,46591,,0.18113204836845398,,
727,,46591,,,0.39819857478141785,
,0.001,46592,,,,
,0.001,46599,,,,
728,,46599,0.3346993327140808,,,
,0.001,46649,,,,
728,,46649,0.44051653146743774,,,
728,,46655,,0.18109546601772308,,
728,,46655,,,0.3990253508090973,
,0.001,46656,,,,
,0.001,46699,,,,
729,,46699,0.37238621711730957,,,
729,,46719,,0.18108752369880676,,
729,,46719,,,0.39707252383232117,
,0.001,46720,,,,
,0.001,46749,,,,
730,,46749,0.438120037317276,,,
730,,46783,,0.18101534247398376,,
730,,46783,,,0.39936548471450806,
,0.001,46784,,,,
,0.001,46799,,,,
731,,46799,0.4856746792793274,,,
731,,46847,,0.18103711307048798,,
731,,46847,,,0.4004132151603699,
,0.001,46848,,,,
,0.001,46849,,,,
732,,46849,0.4791339635848999,,,
,0.001,46899,,,,
732,,46899,0.442569375038147,,,
732,,46911,,0.18108898401260376,,
732,,46911,,,0.3987622559070587,
,0.001,46912,,,,
,0.001,46949,,,,
733,,46949,0.3886250853538513,,,
733,,46975,,0.1811562329530716,,
733,,46975,,,0.39882978796958923,
,0.001,46976,,,,
,0.001,46999,,,,
734,,46999,0.3210850954055786,,,
734,,47039,,0.1813058704137802,,
734,,47039,,,0.3995029628276825,
,0.001,47040,,,,
,0.001,47049,,,,
735,,47049,0.3056047558784485,,,
,0.001,47099,,,,
735,,47099,0.3437504768371582,,,
735,,47103,,0.18121758103370667,,
735,,47103,,,0.4000520408153534,
,0.001,47104,,,,
,0.001,47149,,,,
736,,47149,0.39761900901794434,,,
736,,47167,,0.18112528324127197,,
736,,47167,,,0.3984135389328003,
,0.001,47168,,,,
,0.001,47199,,,,
737,,47199,0.4125121831893921,,,
737,,47231,,0.1810482144355774,,
737,,47231,,,0.3983824551105499,
,0.001,47232,,,,
,0.001,47249,,,,
738,,47249,0.4510868191719055,,,
738,,47295,,0.18135923147201538,,
738,,47295,,,0.398709774017334,
,0.001,47296,,,,
,0.001,47299,,,,
739,,47299,0.39233309030532837,,,
,0.001,47349,,,,
739,,47349,0.39700350165367126,,,
739,,47359,,0.1811232566833496,,
739,,47359,,,0.3992644250392914,
,0.001,47360,,,,
,0.001,47399,,,,
740,,47399,0.47685128450393677,,,
740,,47423,,0.18129046261310577,,
740,,47423,,,0.40055128931999207,
,0.001,47424,,,,
,0.001,47449,,,,
741,,47449,0.48105672001838684,,,
741,,47487,,0.18091683089733124,,
741,,47487,,,0.39905181527137756,
,0.001,47488,,,,
,0.001,47499,,,,
742,,47499,0.4050699472427368,,,
,0.001,47549,,,,
742,,47549,0.43499571084976196,,,
742,,47551,,0.18090547621250153,,
742,,47551,,,0.3980763852596283,
,0.001,47552,,,,
,0.001,47599,,,,
743,,47599,0.3673839867115021,,,
743,,47615,,0.18141986429691315,,
743,,47615,,,0.39766725897789,
,0.001,47616,,,,
,0.001,47649,,,,
744,,47649,0.41276443004608154,,,
744,,47679,,0.1810571402311325,,
744,,47679,,,0.39910852909088135,
,0.001,47680,,,,
,0.001,47699,,,,
745,,47699,0.4474402666091919,,,
745,,47743,,0.18123331665992737,,
745,,47743,,,0.3983827233314514,
,0.001,47744,,,,
,0.001,47749,,,,
746,,47749,0.4100445508956909,,,
,0.001,47799,,,,
746,,47799,0.3792383670806885,,,
746,,47807,,0.18121303617954254,,
746,,47807,,,0.3986898958683014,
,0.001,47808,,,,
,0.001,47849,,,,
747,,47849,0.3219817876815796,,,
747,,47871,,0.18104667961597443,,
747,,47871,,,0.3987531363964081,
,0.001,47872,,,,
,0.001,47899,,,,
748,,47899,0.35321927070617676,,,
748,,47935,,0.18140913546085358,,
748,,47935,,,0.3985541760921478,
,0.001,47936,,,,
,0.001,47949,,,,
749,,47949,0.4557492733001709,,,
,0.001,47999,,,,
749,,47999,0.4241636395454407,,,
749,,47999,,0.1814369410276413,,
749,,47999,,,0.3984689712524414,
,0.001,48000,,,,
,0.001,48049,,,,
750,,48049,0.4621061086654663,,,
750,,48063,,0.18104612827301025,,
750,,48063,,,0.39831462502479553,
,0.001,48064,,,,
,0.001,48099,,,,
751,,48099,0.29029977321624756,,,
751,,48127,,0.1812206357717514,,
751,,48127,,,0.39814266562461853,
,0.001,48128,,,,
,0.001,48149,,,,
752,,48149,0.35592424869537354,,,
752,,48191,,0.1811724305152893,,
752,,48191,,,0.39818862080574036,
,0.001,48192,,,,
,0.001,48199,,,,
753,,48199,0.4029519557952881,,,
,0.001,48249,,,,
753,,48249,0.3824584484100342,,,
753,,48255,,0.18149244785308838,,
753,,48255,,,0.39850306510925293,
,0.001,48256,,,,
,0.001,48299,,,,
754,,48299,0.3103886544704437,,,
754,,48319,,0.18112175166606903,,
754,,48319,,,0.3982497453689575,
,0.001,48320,,,,
,0.001,48349,,,,
755,,48349,0.41102349758148193,,,
755,,48383,,0.18115568161010742,,
755,,48383,,,0.399477481842041,
,0.001,48384,,,,
,0.001,48399,,,,
756,,48399,0.35253557562828064,,,
756,,48447,,0.18148556351661682,,
756,,48447,,,0.3980749249458313,
,0.001,48448,,,,
,0.001,48449,,,,
757,,48449,0.3668891191482544,,,
,0.001,48499,,,,
757,,48499,0.3428434133529663,,,
757,,48511,,0.1810806542634964,,
757,,48511,,,0.39779967069625854,
,0.001,48512,,,,
,0.001,48549,,,,
758,,48549,0.42495131492614746,,,
758,,48575,,0.18113313615322113,,
758,,48575,,,0.3988480865955353,
,0.001,48576,,,,
,0.001,48599,,,,
759,,48599,0.4397374987602234,,,
759,,48639,,0.18122805655002594,,
759,,48639,,,0.3990919589996338,
,0.001,48640,,,,
,0.001,48649,,,,
760,,48649,0.38837137818336487,,,
,0.001,48699,,,,
760,,48699,0.42976540327072144,,,
760,,48703,,0.18112292885780334,,
760,,48703,,,0.39806628227233887,
,0.001,48704,,,,
,0.001,48749,,,,
761,,48749,0.3964693546295166,,,
761,,48767,,0.18110167980194092,,
761,,48767,,,0.39753133058547974,
,0.001,48768,,,,
,0.001,48799,,,,
762,,48799,0.36653250455856323,,,
762,,48831,,0.18116125464439392,,
762,,48831,,,0.39893653988838196,
,0.001,48832,,,,
,0.001,48849,,,,
763,,48849,0.3498016893863678,,,
763,,48895,,0.18137232959270477,,
763,,48895,,,0.3982393443584442,
,0.001,48896,,,,
,0.001,48899,,,,
764,,48899,0.483440637588501,,,
,0.001,48949,,,,
764,,48949,0.3897528648376465,,,
764,,48959,,0.1809578835964203,,
764,,48959,,,0.3980671465396881,
,0.001,48960,,,,
,0.001,48999,,,,
765,,48999,0.4175977110862732,,,
765,,49023,,0.18133512139320374,,
765,,49023,,,0.39866408705711365,
,0.001,49024,,,,
,0.001,49049,,,,
766,,49049,0.42345118522644043,,,
766,,49087,,0.18113818764686584,,
766,,49087,,,0.39974454045295715,
,0.001,49088,,,,
,0.001,49099,,,,
767,,49099,0.4525112211704254,,,
,0.001,49149,,,,
767,,49149,0.41281837224960327,,,
767,,49151,,0.18133795261383057,,
767,,49151,,,0.39834773540496826,
,0.001,49152,,,,
,0.001,49199,,,,
768,,49199,0.4545096158981323,,,
768,,49215,,0.18104015290737152,,
768,,49215,,,0.3989945650100708,
,0.001,49216,,,,
,0.001,49249,,,,
769,,49249,0.35821235179901123,,,
769,,49279,,0.1810280829668045,,
769,,49279,,,0.3977595567703247,
,0.001,49280,,,,
,0.001,49299,,,,
770,,49299,0.3881915807723999,,,
770,,49343,,0.18121786415576935,,
770,,49343,,,0.39894887804985046,
,0.001,49344,,,,
,0.001,49349,,,,
771,,49349,0.48343876004219055,,,
,0.001,49399,,,,
771,,49399,0.4242243766784668,,,
771,,49407,,0.18096303939819336,,
771,,49407,,,0.3980901837348938,
,0.001,49408,,,,
,0.001,49449,,,,
772,,49449,0.4382336139678955,,,
772,,49471,,0.18111591041088104,,
772,,49471,,,0.39855441451072693,
,0.001,49472,,,,
,0.001,49499,,,,
773,,49499,0.460265576839447,,,
773,,49535,,0.18125411868095398,,
773,,49535,,,0.3983765244483948,
,0.001,49536,,,,
,0.001,49549,,,,
774,,49549,0.4090699255466461,,,
,0.001,49599,,,,
774,,49599,0.3264923691749573,,,
774,,49599,,0.18114042282104492,,
774,,49599,,,0.3994986116886139,
,0.001,49600,,,,
,0.001,49649,,,,
775,,49649,0.3638918399810791,,,
775,,49663,,0.1810462921857834,,
775,,49663,,,0.39853382110595703,
,0.001,49664,,,,
,0.001,49699,,,,
776,,49699,0.39872097969055176,,,
776,,49727,,0.18117816746234894,,
776,,49727,,,0.39864179491996765,
,0.001,49728,,,,
,0.001,49749,,,,
777,,49749,0.41653016209602356,,,
777,,49791,,0.18129678070545197,,
777,,49791,,,0.3988284170627594,
,0.001,49792,,,,
,0.001,49799,,,,
778,,49799,0.32677143812179565,,,
,0.001,49849,,,,
778,,49849,0.4388445317745209,,,
778,,49855,,0.1814681440591812,,
778,,49855,,,0.39872390031814575,
,0.001,49856,,,,
,0.001,49899,,,,
779,,49899,0.3703136444091797,,,
779,,49919,,0.18129989504814148,,
779,,49919,,,0.399428129196167,
,0.001,49920,,,,
,0.001,49949,,,,
780,,49949,0.44458526372909546,,,
780,,49983,,0.1812366396188736,,
780,,49983,,,0.3988720774650574,
,0.001,49984,,,,
,0.001,49999,,,,
781,,49999,0.2760992646217346,,,
781,,50047,,0.18149785697460175,,
781,,50047,,,0.39814063906669617,
,0.001,50048,,,,
,0.001,50049,,,,
782,,50049,0.37588489055633545,,,
,0.001,50099,,,,
782,,50099,0.4560251832008362,,,
782,,50111,,0.18101729452610016,,
782,,50111,,,0.39924922585487366,
,0.001,50112,,,,
,0.001,50149,,,,
783,,50149,0.37249231338500977,,,
783,,50175,,0.18121682107448578,,
783,,50175,,,0.39840418100357056,
,0.001,50176,,,,
,0.001,50199,,,,
784,,50199,0.4552742838859558,,,
784,,50239,,0.18115784227848053,,
784,,50239,,,0.39936748147010803,
,0.001,50240,,,,
,0.001,50249,,,,
785,,50249,0.477725088596344,,,
,0.001,50299,,,,
785,,50299,0.3835580348968506,,,
785,,50303,,0.18106169998645782,,
785,,50303,,,0.39797601103782654,
,0.001,50304,,,,
,0.001,50349,,,,
786,,50349,0.4105253219604492,,,
786,,50367,,0.18133990466594696,,
786,,50367,,,0.39941880106925964,
,0.001,50368,,,,
,0.001,50399,,,,
787,,50399,0.34654948115348816,,,
787,,50431,,0.180970698595047,,
787,,50431,,,0.39896371960639954,
,0.001,50432,,,,
,0.001,50449,,,,
788,,50449,0.4526999592781067,,,
788,,50495,,0.18116870522499084,,
788,,50495,,,0.3996960520744324,
,0.001,50496,,,,
,0.001,50499,,,,
789,,50499,0.5036852955818176,,,
,0.001,50549,,,,
789,,50549,0.3604864180088043,,,
789,,50559,,0.18152974545955658,,
789,,50559,,,0.3990258574485779,
,0.001,50560,,,,
,0.001,50599,,,,
790,,50599,0.3339354693889618,,,
790,,50623,,0.18119458854198456,,
790,,50623,,,0.39804473519325256,
,0.001,50624,,,,
,0.001,50649,,,,
791,,50649,0.43564870953559875,,,
791,,50687,,0.18126548826694489,,
791,,50687,,,0.3987535238265991,
,0.001,50688,,,,
,0.001,50699,,,,
792,,50699,0.3987976014614105,,,
,0.001,50749,,,,
792,,50749,0.4452410936355591,,,
792,,50751,,0.181208997964859,,
792,,50751,,,0.3998337686061859,
,0.001,50752,,,,
,0.001,50799,,,,
793,,50799,0.3835809528827667,,,
793,,50815,,0.1813144087791443,,
793,,50815,,,0.4000491797924042,
,0.001,50816,,,,
,0.001,50849,,,,
794,,50849,0.3957005739212036,,,
794,,50879,,0.1813018023967743,,
794,,50879,,,0.39878615736961365,
,0.001,50880,,,,
,0.001,50899,,,,
795,,50899,0.4252614974975586,,,
795,,50943,,0.18145103752613068,,
795,,50943,,,0.39857178926467896,
,0.001,50944,,,,
,0.001,50949,,,,
796,,50949,0.41496825218200684,,,
,0.001,50999,,,,
796,,50999,0.4877293109893799,,,
796,,51007,,0.1811903715133667,,
796,,51007,,,0.3986571729183197,
,0.001,51008,,,,
,0.001,51049,,,,
797,,51049,0.43535342812538147,,,
797,,51071,,0.1811205893754959,,
797,,51071,,,0.39904817938804626,
,0.001,51072,,,,
,0.001,51099,,,,
798,,51099,0.4247967600822449,,,
798,,51135,,0.18139980733394623,,
798,,51135,,,0.39815962314605713,
,0.001,51136,,,,
,0.001,51149,,,,
799,,51149,0.351997435092926,,,
,0.001,51199,,,,
799,,51199,0.4132966995239258,,,
799,,51199,,0.18099339306354523,,
799,,51199,,,0.4007764458656311,
,0.001,51200,,,,
,0.001,51249,,,,
800,,51249,0.2658977508544922,,,
800,,51263,,0.18109364807605743,,
800,,51263,,,0.3967830538749695,
,0.001,51264,,,,
,0.001,51299,,,,
801,,51299,0.4399445354938507,,,
801,,51327,,0.18117208778858185,,
801,,51327,,,0.3988148868083954,
,0.001,51328,,,,
,0.001,51349,,,,
802,,51349,0.3953195810317993,,,
802,,51391,,0.18123285472393036,,
802,,51391,,,0.39934560656547546,
,0.001,51392,,,,
,0.001,51399,,,,
803,,51399,0.4396335482597351,,,
,0.001,51449,,,,
803,,51449,0.43298792839050293,,,
803,,51455,,0.18109102547168732,,
803,,51455,,,0.39841368794441223,
,0.001,51456,,,,
,0.001,51499,,,,
804,,51499,0.4019237458705902,,,
804,,51519,,0.18107078969478607,,
804,,51519,,,0.3991084098815918,
,0.001,51520,,,,
,0.001,51549,,,,
805,,51549,0.3805188238620758,,,
805,,51583,,0.18113817274570465,,
805,,51583,,,0.3975893557071686,
,0.001,51584,,,,
,0.001,51599,,,,
806,,51599,0.33521246910095215,,,
806,,51647,,0.18123377859592438,,
806,,51647,,,0.3996596336364746,
,0.001,51648,,,,
,0.001,51649,,,,
807,,51649,0.3371827006340027,,,
,0.001,51699,,,,
807,,51699,0.38992810249328613,,,
807,,51711,,0.18117909133434296,,
807,,51711,,,0.3993906080722809,
,0.001,51712,,,,
,0.001,51749,,,,
808,,51749,0.3534351587295532,,,
808,,51775,,0.18124453723430634,,
808,,51775,,,0.39878910779953003,
,0.001,51776,,,,
,0.001,51799,,,,
