lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch,test_loss
,51649,0.18460005521774292,807,,,
0.001,51699,,,,,
,51699,0.18519826233386993,807,,,
,51711,,807,0.18381720781326294,,
,51711,,807,,0.18435227870941162,
0.001,51712,,,,,
0.001,51749,,,,,
,51749,0.1841525137424469,808,,,
,51775,,808,0.18375734984874725,,
,51775,,808,,0.18433251976966858,
0.001,51776,,,,,
0.001,51799,,,,,
,51799,0.18476368486881256,809,,,
,51839,,809,0.1837429404258728,,
,51839,,809,,0.18432706594467163,
0.001,51840,,,,,
0.001,51849,,,,,
,51849,0.1856895536184311,810,,,
0.001,51899,,,,,
,51899,0.1836083084344864,810,,,
,51903,,810,0.18386365473270416,,
,51903,,810,,0.18435420095920563,
0.001,51904,,,,,
0.001,51949,,,,,
,51949,0.18563924729824066,811,,,
,51967,,811,0.18378697335720062,,
,51967,,811,,0.18433961272239685,
0.001,51968,,,,,
0.001,51999,,,,,
,51999,0.18432292342185974,812,,,
,52031,,812,0.1837337762117386,,
,52031,,812,,0.18431434035301208,
0.001,52032,,,,,
0.001,52049,,,,,
,52049,0.18155287206172943,813,,,
,52095,,813,0.18383949995040894,,
,52095,,813,,0.18435072898864746,
0.001,52096,,,,,
0.001,52099,,,,,
,52099,0.18413272500038147,814,,,
0.001,52149,,,,,
,52149,0.18697799742221832,814,,,
,52159,,814,0.18374839425086975,,
,52159,,814,,0.18436390161514282,
0.001,52160,,,,,
0.001,52199,,,,,
,52199,0.1855233609676361,815,,,
,52223,,815,0.18374593555927277,,
,52223,,815,,0.1843714863061905,
0.001,52224,,,,,
0.001,52249,,,,,
,52249,0.18354402482509613,816,,,
,52287,,816,0.183749720454216,,
,52287,,816,,0.184321790933609,
0.001,52288,,,,,
0.001,52299,,,,,
,52299,0.183578222990036,817,,,
0.001,52349,,,,,
,52349,0.1836034208536148,817,,,
,52351,,817,0.18376995623111725,,
,52351,,817,,0.18434207141399384,
0.001,52352,,,,,
0.001,52399,,,,,
,52399,0.18460102379322052,818,,,
,52415,,818,0.18377499282360077,,
,52415,,818,,0.18433311581611633,
0.001,52416,,,,,
0.001,52449,,,,,
,52449,0.18445643782615662,819,,,
,52479,,819,0.18373790383338928,,
,52479,,819,,0.18438267707824707,
0.001,52480,,,,,
0.001,52499,,,,,
,52499,0.18312253057956696,820,,,
,52543,,820,0.18376928567886353,,
,52543,,820,,0.18431773781776428,
0.001,52544,,,,,
0.001,52549,,,,,
,52549,0.1835237592458725,821,,,
0.001,52599,,,,,
,52599,0.18642981350421906,821,,,
,52607,,821,0.183737650513649,,
,52607,,821,,0.18431627750396729,
0.001,52608,,,,,
0.001,52649,,,,,
,52649,0.18446800112724304,822,,,
,52671,,822,0.18373548984527588,,
,52671,,822,,0.1843355894088745,
0.001,52672,,,,,
0.001,52699,,,,,
,52699,0.18307922780513763,823,,,
,52735,,823,0.18386320769786835,,
,52735,,823,,0.18434126675128937,
0.001,52736,,,,,
0.001,52749,,,,,
,52749,0.18497012555599213,824,,,
0.001,52799,,,,,
,52799,0.18311677873134613,824,,,
,52799,,824,0.1837630271911621,,
,52799,,824,,0.18440009653568268,
0.001,52800,,,,,
0.001,52849,,,,,
,52849,0.1852913349866867,825,,,
,52863,,825,0.18376344442367554,,
,52863,,825,,0.18433064222335815,
0.001,52864,,,,,
0.001,52899,,,,,
,52899,0.18241852521896362,826,,,
,52927,,826,0.18374890089035034,,
,52927,,826,,0.1843319535255432,
0.001,52928,,,,,
0.001,52949,,,,,
,52949,0.1854851096868515,827,,,
,52991,,827,0.1837439239025116,,
,52991,,827,,0.18434643745422363,
0.001,52992,,,,,
0.001,52999,,,,,
,52999,0.18399973213672638,828,,,
0.001,53049,,,,,
,53049,0.1842344105243683,828,,,
,53055,,828,0.18374225497245789,,
,53055,,828,,0.18431535363197327,
0.001,53056,,,,,
0.001,53099,,,,,
,53099,0.18291671574115753,829,,,
,53119,,829,0.18373823165893555,,
,53119,,829,,0.18434244394302368,
0.001,53120,,,,,
0.001,53149,,,,,
,53149,0.1849936693906784,830,,,
,53183,,830,0.1837792545557022,,
,53183,,830,,0.18434254825115204,
0.001,53184,,,,,
0.001,53199,,,,,
,53199,0.18314772844314575,831,,,
,53247,,831,0.1837529093027115,,
,53247,,831,,0.18431727588176727,
0.001,53248,,,,,
0.001,53249,,,,,
,53249,0.1839771568775177,832,,,
0.001,53299,,,,,
,53299,0.18506456911563873,832,,,
,53311,,832,0.1837533861398697,,
,53311,,832,,0.18437710404396057,
0.001,53312,,,,,
0.001,53349,,,,,
,53349,0.1853698194026947,833,,,
,53375,,833,0.18373040854930878,,
,53375,,833,,0.18430858850479126,
0.001,53376,,,,,
0.001,53399,,,,,
,53399,0.18351474404335022,834,,,
,53439,,834,0.18385468423366547,,
,53439,,834,,0.18433435261249542,
0.001,53440,,,,,
0.001,53449,,,,,
,53449,0.18322473764419556,835,,,
0.001,53499,,,,,
,53499,0.18499524891376495,835,,,
,53503,,835,0.18383900821208954,,
,53503,,835,,0.18434129655361176,
0.001,53504,,,,,
0.001,53549,,,,,
,53549,0.18206824362277985,836,,,
,53567,,836,0.18375083804130554,,
,53567,,836,,0.18442150950431824,
0.001,53568,,,,,
0.001,53599,,,,,
,53599,0.18533514440059662,837,,,
,53631,,837,0.18378198146820068,,
,53631,,837,,0.18439465761184692,
0.001,53632,,,,,
0.001,53649,,,,,
,53649,0.1852049082517624,838,,,
,53695,,838,0.18374022841453552,,
,53695,,838,,0.18434108793735504,
0.001,53696,,,,,
0.001,53699,,,,,
,53699,0.18712924420833588,839,,,
0.001,53749,,,,,
,53749,0.1850184202194214,839,,,
,53759,,839,0.18375079333782196,,
,53759,,839,,0.18431198596954346,
0.001,53760,,,,,
0.001,53799,,,,,
,53799,0.18127882480621338,840,,,
,53823,,840,0.18372853100299835,,
,53823,,840,,0.18430885672569275,
0.001,53824,,,,,
0.001,53849,,,,,
,53849,0.18585984408855438,841,,,
,53887,,841,0.1837310492992401,,
,53887,,841,,0.18431584537029266,
0.001,53888,,,,,
0.001,53899,,,,,
,53899,0.1824721097946167,842,,,
0.001,53949,,,,,
,53949,0.18551941215991974,842,,,
,53951,,842,0.1837344467639923,,
,53951,,842,,0.18432173132896423,
0.001,53952,,,,,
0.001,53999,,,,,
,53999,0.18393740057945251,843,,,
,54015,,843,0.18373632431030273,,
,54015,,843,,0.18433529138565063,
0.001,54016,,,,,
0.001,54049,,,,,
,54049,0.18391934037208557,844,,,
,54079,,844,0.18374598026275635,,
,54079,,844,,0.18434180319309235,
0.001,54080,,,,,
0.001,54099,,,,,
,54099,0.18358245491981506,845,,,
,54143,,845,0.18377670645713806,,
,54143,,845,,0.18432563543319702,
0.001,54144,,,,,
0.001,54149,,,,,
,54149,0.18460500240325928,846,,,
0.001,54199,,,,,
,54199,0.18375632166862488,846,,,
,54207,,846,0.18378520011901855,,
,54207,,846,,0.1843757927417755,
0.001,54208,,,,,
0.001,54249,,,,,
,54249,0.1838100105524063,847,,,
,54271,,847,0.18373268842697144,,
,54271,,847,,0.18432502448558807,
0.001,54272,,,,,
0.001,54299,,,,,
,54299,0.18563809990882874,848,,,
,54335,,848,0.18384450674057007,,
,54335,,848,,0.18436379730701447,
0.001,54336,,,,,
0.001,54349,,,,,
,54349,0.18366491794586182,849,,,
0.001,54399,,,,,
,54399,0.18448598682880402,849,,,
,54399,,849,0.18373924493789673,,
,54399,,849,,0.18432465195655823,
0.001,54400,,,,,
0.001,54449,,,,,
,54449,0.18261189758777618,850,,,
,54463,,850,0.183827742934227,,
,54463,,850,,0.1844136267900467,
0.001,54464,,,,,
0.001,54499,,,,,
,54499,0.18540425598621368,851,,,
,54527,,851,0.18373987078666687,,
,54527,,851,,0.18433214724063873,
0.001,54528,,,,,
0.001,54549,,,,,
,54549,0.1844577044248581,852,,,
,54591,,852,0.1837950497865677,,
,54591,,852,,0.18434058129787445,
0.001,54592,,,,,
0.001,54599,,,,,
,54599,0.18335489928722382,853,,,
0.001,54649,,,,,
,54649,0.18194620311260223,853,,,
,54655,,853,0.18373580276966095,,
,54655,,853,,0.1843242347240448,
0.001,54656,,,,,
0.001,54699,,,,,
,54699,0.18517965078353882,854,,,
,54719,,854,0.1837403029203415,,
,54719,,854,,0.18430592119693756,
0.001,54720,,,,,
0.001,54749,,,,,
,54749,0.1834203153848648,855,,,
,54783,,855,0.18377447128295898,,
,54783,,855,,0.18431603908538818,
0.001,54784,,,,,
0.001,54799,,,,,
,54799,0.18580827116966248,856,,,
,54847,,856,0.1840207725763321,,
,54847,,856,,0.18434105813503265,
0.001,54848,,,,,
0.001,54849,,,,,
,54849,0.18194739520549774,857,,,
0.001,54899,,,,,
,54899,0.18338888883590698,857,,,
,54911,,857,0.18372732400894165,,
,54911,,857,,0.1843705177307129,
0.001,54912,,,,,
0.001,54949,,,,,
,54949,0.1840294748544693,858,,,
,54975,,858,0.18375910818576813,,
,54975,,858,,0.18431179225444794,
0.001,54976,,,,,
0.001,54999,,,,,
,54999,0.1855478435754776,859,,,
,55039,,859,0.18379996716976166,,
,55039,,859,,0.18436114490032196,
0.001,55040,,,,,
0.001,55049,,,,,
,55049,0.18477478623390198,860,,,
0.001,55099,,,,,
,55099,0.18429601192474365,860,,,
,55103,,860,0.18373793363571167,,
,55103,,860,,0.18432681262493134,
0.001,55104,,,,,
0.001,55149,,,,,
,55149,0.183988556265831,861,,,
,55167,,861,0.18373176455497742,,
,55167,,861,,0.1843206137418747,
0.001,55168,,,,,
0.001,55199,,,,,
,55199,0.18394920229911804,862,,,
,55231,,862,0.18379852175712585,,
,55231,,862,,0.1843547374010086,
0.001,55232,,,,,
0.001,55249,,,,,
,55249,0.18532498180866241,863,,,
,55295,,863,0.18388837575912476,,
,55295,,863,,0.18439966440200806,
0.001,55296,,,,,
0.001,55299,,,,,
,55299,0.18418945372104645,864,,,
0.001,55349,,,,,
,55349,0.185627281665802,864,,,
,55359,,864,0.18375127017498016,,
,55359,,864,,0.18434810638427734,
0.001,55360,,,,,
0.001,55399,,,,,
,55399,0.1855057328939438,865,,,
,55423,,865,0.18373844027519226,,
,55423,,865,,0.18432925641536713,
0.001,55424,,,,,
0.001,55449,,,,,
,55449,0.18443666398525238,866,,,
,55487,,866,0.18372702598571777,,
,55487,,866,,0.1843016892671585,
0.001,55488,,,,,
0.001,55499,,,,,
,55499,0.1820518523454666,867,,,
0.001,55549,,,,,
,55549,0.18274077773094177,867,,,
,55551,,867,0.18375670909881592,,
,55551,,867,,0.18431562185287476,
0.001,55552,,,,,
0.001,55599,,,,,
,55599,0.18505753576755524,868,,,
,55615,,868,0.18376442790031433,,
,55615,,868,,0.18432371318340302,
0.001,55616,,,,,
0.001,55649,,,,,
,55649,0.18467101454734802,869,,,
,55679,,869,0.1838071048259735,,
,55679,,869,,0.18441028892993927,
0.001,55680,,,,,
0.001,55699,,,,,
,55699,0.18536995351314545,870,,,
,55743,,870,0.1837705373764038,,
,55743,,870,,0.18432116508483887,
0.001,55744,,,,,
0.001,55749,,,,,
,55749,0.1835608184337616,871,,,
0.001,55799,,,,,
,55799,0.18605893850326538,871,,,
,55807,,871,0.18372659385204315,,
,55807,,871,,0.1843131184577942,
0.001,55808,,,,,
0.001,55849,,,,,
,55849,0.18604685366153717,872,,,
,55871,,872,0.1837228536605835,,
,55871,,872,,0.18429914116859436,
0.001,55872,,,,,
0.001,55899,,,,,
,55899,0.18588291108608246,873,,,
,55935,,873,0.18375243246555328,,
,55935,,873,,0.18438047170639038,
0.001,55936,,,,,
0.001,55949,,,,,
,55949,0.1857096254825592,874,,,
0.001,55999,,,,,
,55999,0.18482615053653717,874,,,
,55999,,874,0.1837465465068817,,
,55999,,874,,0.1843210756778717,
0.001,56000,,,,,
0.001,56049,,,,,
,56049,0.18571701645851135,875,,,
,56063,,875,0.18377722799777985,,
,56063,,875,,0.18433843553066254,
0.001,56064,,,,,
0.001,56099,,,,,
,56099,0.18209269642829895,876,,,
,56127,,876,0.18375232815742493,,
,56127,,876,,0.18431450426578522,
0.001,56128,,,,,
0.001,56149,,,,,
,56149,0.18600046634674072,877,,,
,56191,,877,0.18376904726028442,,
,56191,,877,,0.18434695899486542,
0.001,56192,,,,,
0.001,56199,,,,,
,56199,0.1830979883670807,878,,,
0.001,56249,,,,,
,56249,0.18458521366119385,878,,,
,56255,,878,0.18373937904834747,,
,56255,,878,,0.18431206047534943,
0.001,56256,,,,,
0.001,56299,,,,,
,56299,0.1843235343694687,879,,,
,56319,,879,0.1837722212076187,,
,56319,,879,,0.18434154987335205,
0.001,56320,,,,,
0.001,56349,,,,,
,56349,0.18520745635032654,880,,,
,56383,,880,0.18377996981143951,,
,56383,,880,,0.18435649573802948,
0.001,56384,,,,,
0.001,56399,,,,,
,56399,0.18493697047233582,881,,,
,56447,,881,0.18380020558834076,,
,56447,,881,,0.18431402742862701,
0.001,56448,,,,,
0.001,56449,,,,,
,56449,0.18515720963478088,882,,,
0.001,56499,,,,,
,56499,0.18457818031311035,882,,,
,56511,,882,0.1837501972913742,,
,56511,,882,,0.18431448936462402,
0.001,56512,,,,,
0.001,56549,,,,,
,56549,0.18648174405097961,883,,,
,56575,,883,0.1837548017501831,,
,56575,,883,,0.18433579802513123,
0.001,56576,,,,,
0.001,56599,,,,,
,56599,0.18407271802425385,884,,,
,56639,,884,0.18376906216144562,,
,56639,,884,,0.1843242347240448,
0.001,56640,,,,,
0.001,56649,,,,,
,56649,0.18284600973129272,885,,,
0.001,56699,,,,,
,56699,0.18593545258045197,885,,,
,56703,,885,0.18373161554336548,,
,56703,,885,,0.18430732190608978,
0.001,56704,,,,,
0.001,56749,,,,,
,56749,0.18530920147895813,886,,,
,56767,,886,0.18385474383831024,,
,56767,,886,,0.18433777987957,
0.001,56768,,,,,
0.001,56799,,,,,
,56799,0.18463383615016937,887,,,
,56831,,887,0.18372449278831482,,
,56831,,887,,0.18433567881584167,
0.001,56832,,,,,
0.001,56849,,,,,
,56849,0.1842958927154541,888,,,
,56895,,888,0.18374943733215332,,
,56895,,888,,0.1843491643667221,
0.001,56896,,,,,
0.001,56899,,,,,
,56899,0.18541187047958374,889,,,
0.001,56949,,,,,
,56949,0.18471838533878326,889,,,
,56959,,889,0.18380573391914368,,
,56959,,889,,0.18431386351585388,
0.001,56960,,,,,
0.001,56999,,,,,
,56999,0.18651174008846283,890,,,
,57023,,890,0.18374566733837128,,
,57023,,890,,0.18439015746116638,
0.001,57024,,,,,
0.001,57049,,,,,
,57049,0.18618659675121307,891,,,
,57087,,891,0.18380488455295563,,
,57087,,891,,0.1843092441558838,
0.001,57088,,,,,
0.001,57099,,,,,
,57099,0.1842111498117447,892,,,
0.001,57149,,,,,
,57149,0.18304498493671417,892,,,
,57151,,892,0.18373388051986694,,
,57151,,892,,0.18432465195655823,
0.001,57152,,,,,
0.001,57199,,,,,
,57199,0.18435440957546234,893,,,
,57215,,893,0.18375369906425476,,
,57215,,893,,0.18431012332439423,
0.001,57216,,,,,
0.001,57249,,,,,
,57249,0.1828947216272354,894,,,
,57279,,894,0.18372656404972076,,
,57279,,894,,0.18432015180587769,
0.001,57280,,,,,
0.001,57299,,,,,
,57299,0.18265792727470398,895,,,
,57343,,895,0.1837599128484726,,
,57343,,895,,0.1843366026878357,
0.001,57344,,,,,
0.001,57349,,,,,
,57349,0.18362723290920258,896,,,
0.001,57399,,,,,
,57399,0.18425850570201874,896,,,
,57407,,896,0.18374845385551453,,
,57407,,896,,0.1843039095401764,
0.001,57408,,,,,
0.001,57449,,,,,
,57449,0.18370383977890015,897,,,
,57471,,897,0.1837904304265976,,
,57471,,897,,0.1843429058790207,
0.001,57472,,,,,
0.001,57499,,,,,
,57499,0.18423472344875336,898,,,
,57535,,898,0.1837676763534546,,
,57535,,898,,0.18434804677963257,
0.001,57536,,,,,
0.001,57549,,,,,
,57549,0.18425750732421875,899,,,
0.001,57599,,,,,
,57599,0.18647541105747223,899,,,
,57599,,899,0.18373197317123413,,
,57599,,899,,0.18433688580989838,
0.001,57600,,,,,
0.001,57649,,,,,
,57649,0.18442265689373016,900,,,
,57663,,900,0.18373820185661316,,
,57663,,900,,0.1843835860490799,
0.001,57664,,,,,
0.001,57699,,,,,
,57699,0.18510659039020538,901,,,
,57727,,901,0.18373122811317444,,
,57727,,901,,0.18432842195034027,
0.001,57728,,,,,
0.001,57749,,,,,
,57749,0.18501189351081848,902,,,
,57791,,902,0.18377065658569336,,
,57791,,902,,0.18434405326843262,
0.001,57792,,,,,
0.001,57799,,,,,
,57799,0.18354004621505737,903,,,
0.001,57849,,,,,
,57849,0.1848444789648056,903,,,
,57855,,903,0.1837218701839447,,
,57855,,903,,0.1843072772026062,
0.001,57856,,,,,
0.001,57899,,,,,
,57899,0.18398833274841309,904,,,
,57919,,904,0.18372969329357147,,
,57919,,904,,0.1843119114637375,
0.001,57920,,,,,
0.001,57949,,,,,
,57949,0.18563908338546753,905,,,
,57983,,905,0.18372109532356262,,
,57983,,905,,0.18429924547672272,
0.001,57984,,,,,
0.001,57999,,,,,
,57999,0.18376977741718292,906,,,
,58047,,906,0.18371914327144623,,
,58047,,906,,0.1843060851097107,
0.001,58048,,,,,
0.001,58049,,,,,
,58049,0.18314281105995178,907,,,
0.001,58099,,,,,
,58099,0.18378609418869019,907,,,
,58111,,907,0.18391424417495728,,
,58111,,907,,0.18431593477725983,
0.001,58112,,,,,
0.001,58149,,,,,
,58149,0.18282197415828705,908,,,
,58175,,908,0.1837705820798874,,
,58175,,908,,0.18436570465564728,
0.001,58176,,,,,
0.001,58199,,,,,
,58199,0.18460692465305328,909,,,
,58239,,909,0.18373097479343414,,
,58239,,909,,0.1843285858631134,
0.001,58240,,,,,
0.001,58249,,,,,
,58249,0.18470020592212677,910,,,
0.001,58299,,,,,
,58299,0.1861838549375534,910,,,
,58303,,910,0.18384161591529846,,
,58303,,910,,0.184308260679245,
0.001,58304,,,,,
0.001,58349,,,,,
,58349,0.18384157121181488,911,,,
,58367,,911,0.1837599128484726,,
,58367,,911,,0.18432588875293732,
0.001,58368,,,,,
0.001,58399,,,,,
,58399,0.1851264089345932,912,,,
,58431,,912,0.18376022577285767,,
,58431,,912,,0.18437977135181427,
0.001,58432,,,,,
0.001,58449,,,,,
,58449,0.18419866263866425,913,,,
,58495,,913,0.18372774124145508,,
,58495,,913,,0.18437007069587708,
0.001,58496,,,,,
0.001,58499,,,,,
,58499,0.18253670632839203,914,,,
0.001,58549,,,,,
,58549,0.18440696597099304,914,,,
,58559,,914,0.18374337255954742,,
,58559,,914,,0.18433894217014313,
0.001,58560,,,,,
0.001,58599,,,,,
,58599,0.18574158847332,915,,,
,58623,,915,0.18371856212615967,,
,58623,,915,,0.1843072474002838,
0.001,58624,,,,,
0.001,58649,,,,,
,58649,0.18375234305858612,916,,,
,58687,,916,0.18372836709022522,,
,58687,,916,,0.18430502712726593,
0.001,58688,,,,,
0.001,58699,,,,,
,58699,0.1835077404975891,917,,,
0.001,58749,,,,,
,58749,0.18465644121170044,917,,,
,58751,,917,0.18372182548046112,,
,58751,,917,,0.184317946434021,
0.001,58752,,,,,
0.001,58799,,,,,
,58799,0.185228168964386,918,,,
,58815,,918,0.18375076353549957,,
,58815,,918,,0.18431247770786285,
0.001,58816,,,,,
0.001,58849,,,,,
,58849,0.18373626470565796,919,,,
,58879,,919,0.18374930322170258,,
,58879,,919,,0.18437254428863525,
0.001,58880,,,,,
0.001,58899,,,,,
,58899,0.18505777418613434,920,,,
,58943,,920,0.18374043703079224,,
,58943,,920,,0.1843252331018448,
0.001,58944,,,,,
0.001,58949,,,,,
,58949,0.18495148420333862,921,,,
0.001,58999,,,,,
,58999,0.18465998768806458,921,,,
,59007,,921,0.18372753262519836,,
,59007,,921,,0.1843106746673584,
0.001,59008,,,,,
0.001,59049,,,,,
,59049,0.1842028796672821,922,,,
,59071,,922,0.18373547494411469,,
,59071,,922,,0.18432356417179108,
0.001,59072,,,,,
0.001,59099,,,,,
,59099,0.18273676931858063,923,,,
,59135,,923,0.1838882714509964,,
,59135,,923,,0.18435746431350708,
0.001,59136,,,,,
0.001,59149,,,,,
,59149,0.1840999871492386,924,,,
0.001,59199,,,,,
,59199,0.18537956476211548,924,,,
,59199,,924,0.1837696135044098,,
,59199,,924,,0.18438604474067688,
0.001,59200,,,,,
0.001,59249,,,,,
,59249,0.18515770137310028,925,,,
,59263,,925,0.18374334275722504,,
,59263,,925,,0.18430468440055847,
0.001,59264,,,,,
0.001,59299,,,,,
,59299,0.18517914414405823,926,,,
,59327,,926,0.18372438848018646,,
,59327,,926,,0.1843176633119583,
0.001,59328,,,,,
0.001,59349,,,,,
,59349,0.18673637509346008,927,,,
,59391,,927,0.18372243642807007,,
,59391,,927,,0.18430927395820618,
0.001,59392,,,,,
0.001,59399,,,,,
,59399,0.18054427206516266,928,,,
0.001,59449,,,,,
,59449,0.18521982431411743,928,,,
,59455,,928,0.18373960256576538,,
,59455,,928,,0.18430808186531067,
0.001,59456,,,,,
0.001,59499,,,,,
,59499,0.18342994153499603,929,,,
,59519,,929,0.18376432359218597,,
,59519,,929,,0.18431983888149261,
0.001,59520,,,,,
0.001,59549,,,,,
,59549,0.18581071496009827,930,,,
,59583,,930,0.1837184876203537,,
,59583,,930,,0.1843215376138687,
0.001,59584,,,,,
0.001,59599,,,,,
,59599,0.18594509363174438,931,,,
,59647,,931,0.1837228536605835,,
,59647,,931,,0.18434521555900574,
0.001,59648,,,,,
0.001,59649,,,,,
,59649,0.18502596020698547,932,,,
0.001,59699,,,,,
,59699,0.18384478986263275,932,,,
,59711,,932,0.18385402858257294,,
,59711,,932,,0.18432287871837616,
0.001,59712,,,,,
0.001,59749,,,,,
,59749,0.18573766946792603,933,,,
,59775,,933,0.18372471630573273,,
,59775,,933,,0.18438555300235748,
0.001,59776,,,,,
0.001,59799,,,,,
,59799,0.18608041107654572,934,,,
,59839,,934,0.18377701938152313,,
,59839,,934,,0.18431052565574646,
0.001,59840,,,,,
0.001,59849,,,,,
,59849,0.18333940207958221,935,,,
0.001,59899,,,,,
,59899,0.1848861277103424,935,,,
,59903,,935,0.18376962840557098,,
,59903,,935,,0.1843196004629135,
0.001,59904,,,,,
0.001,59949,,,,,
,59949,0.18395830690860748,936,,,
,59967,,936,0.18373140692710876,,
,59967,,936,,0.18430279195308685,
0.001,59968,,,,,
0.001,59999,,,,,
,59999,0.18283267319202423,937,,,
,60031,,937,0.18377012014389038,,
,60031,,937,,0.1843084990978241,
0.001,60032,,,,,
0.001,60049,,,,,
,60049,0.18539220094680786,938,,,
,60095,,938,0.18375490605831146,,
,60095,,938,,0.18440032005310059,
0.001,60096,,,,,
0.001,60099,,,,,
,60099,0.18542447686195374,939,,,
0.001,60149,,,,,
,60149,0.18425126373767853,939,,,
,60159,,939,0.18376223742961884,,
,60159,,939,,0.18432359397411346,
0.001,60160,,,,,
0.001,60199,,,,,
,60199,0.18248166143894196,940,,,
,60223,,940,0.1838180124759674,,
,60223,,940,,0.1843433380126953,
0.001,60224,,,,,
0.001,60249,,,,,
,60249,0.18371330201625824,941,,,
,60287,,941,0.18372927606105804,,
,60287,,941,,0.18432272970676422,
0.001,60288,,,,,
0.001,60299,,,,,
,60299,0.1836019605398178,942,,,
0.001,60349,,,,,
,60349,0.1857776939868927,942,,,
,60351,,942,0.18373139202594757,,
,60351,,942,,0.18432176113128662,
0.001,60352,,,,,
0.001,60399,,,,,
,60399,0.18345186114311218,943,,,
,60415,,943,0.1837717443704605,,
,60415,,943,,0.1843051165342331,
0.001,60416,,,,,
0.001,60449,,,,,
,60449,0.18385902047157288,944,,,
,60479,,944,0.1837257742881775,,
,60479,,944,,0.18432015180587769,
0.001,60480,,,,,
0.001,60499,,,,,
,60499,0.18191871047019958,945,,,
,60543,,945,0.18372796475887299,,
,60543,,945,,0.18429985642433167,
0.001,60544,,,,,
0.001,60549,,,,,
,60549,0.1862494945526123,946,,,
0.001,60599,,,,,
,60599,0.1852540820837021,946,,,
,60607,,946,0.18386530876159668,,
,60607,,946,,0.18435834348201752,
0.001,60608,,,,,
0.001,60649,,,,,
,60649,0.18422865867614746,947,,,
,60671,,947,0.18376325070858002,,
,60671,,947,,0.18441630899906158,
0.001,60672,,,,,
0.001,60699,,,,,
,60699,0.18460646271705627,948,,,
,60735,,948,0.18372420966625214,,
,60735,,948,,0.18432952463626862,
0.001,60736,,,,,
0.001,60749,,,,,
,60749,0.1830478459596634,949,,,
0.001,60799,,,,,
,60799,0.18641194701194763,949,,,
,60799,,949,0.1837242692708969,,
,60799,,949,,0.1843174397945404,
0.001,60800,,,,,
0.001,60849,,,,,
,60849,0.18475480377674103,950,,,
,60863,,950,0.18373289704322815,,
,60863,,950,,0.18430572748184204,
0.001,60864,,,,,
0.001,60899,,,,,
,60899,0.18451298773288727,951,,,
,60927,,951,0.1837300807237625,,
,60927,,951,,0.18430547416210175,
0.001,60928,,,,,
0.001,60949,,,,,
,60949,0.18328818678855896,952,,,
,60991,,952,0.18372087180614471,,
,60991,,952,,0.18431082367897034,
0.001,60992,,,,,
0.001,60999,,,,,
,60999,0.1866193562746048,953,,,
0.001,61049,,,,,
,61049,0.1824883371591568,953,,,
,61055,,953,0.1838272362947464,,
,61055,,953,,0.18440717458724976,
0.001,61056,,,,,
0.001,61099,,,,,
,61099,0.18215452134609222,954,,,
,61119,,954,0.18373018503189087,,
,61119,,954,,0.1843498945236206,
0.001,61120,,,,,
0.001,61149,,,,,
,61149,0.1849299669265747,955,,,
,61183,,955,0.18374121189117432,,
,61183,,955,,0.18430732190608978,
0.001,61184,,,,,
0.001,61199,,,,,
,61199,0.1846925914287567,956,,,
,61247,,956,0.18389995396137238,,
,61247,,956,,0.18431425094604492,
0.001,61248,,,,,
0.001,61249,,,,,
,61249,0.1841798573732376,957,,,
0.001,61299,,,,,
,61299,0.1843050867319107,957,,,
,61311,,957,0.18372859060764313,,
,61311,,957,,0.1843186616897583,
0.001,61312,,,,,
0.001,61349,,,,,
,61349,0.18556596338748932,958,,,
,61375,,958,0.1837186962366104,,
,61375,,958,,0.18430133163928986,
0.001,61376,,,,,
0.001,61399,,,,,
,61399,0.1845482736825943,959,,,
,61439,,959,0.18372736871242523,,
,61439,,959,,0.18431022763252258,
0.001,61440,,,,,
0.001,61449,,,,,
,61449,0.18641237914562225,960,,,
0.001,61499,,,,,
,61499,0.18407636880874634,960,,,
,61503,,960,0.18373462557792664,,
,61503,,960,,0.18436962366104126,
0.001,61504,,,,,
0.001,61549,,,,,
,61549,0.18551792204380035,961,,,
,61567,,961,0.18373674154281616,,
,61567,,961,,0.18430529534816742,
0.001,61568,,,,,
0.001,61599,,,,,
,61599,0.18551640212535858,962,,,
,61631,,962,0.18373537063598633,,
,61631,,962,,0.1843259185552597,
0.001,61632,,,,,
0.001,61649,,,,,
,61649,0.18523500859737396,963,,,
,61695,,963,0.18373514711856842,,
,61695,,963,,0.18435139954090118,
0.001,61696,,,,,
0.001,61699,,,,,
,61699,0.1836303323507309,964,,,
0.001,61749,,,,,
,61749,0.18570734560489655,964,,,
,61759,,964,0.18371091783046722,,
,61759,,964,,0.18430195748806,
0.001,61760,,,,,
0.001,61799,,,,,
,61799,0.18403276801109314,965,,,
,61823,,965,0.18371905386447906,,
,61823,,965,,0.18430876731872559,
0.001,61824,,,,,
0.001,61849,,,,,
,61849,0.1830105036497116,966,,,
,61887,,966,0.183717280626297,,
,61887,,966,,0.18429900705814362,
0.001,61888,,,,,
0.001,61899,,,,,
,61899,0.18394514918327332,967,,,
0.001,61949,,,,,
,61949,0.18386581540107727,967,,,
,61951,,967,0.183737650513649,,
,61951,,967,,0.18435032665729523,
0.001,61952,,,,,
0.001,61999,,,,,
,61999,0.1869644671678543,968,,,
,62015,,968,0.18375246226787567,,
