lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch
0.001,55349,,,,
,55349,0.17146550118923187,864,,
,55359,,864,0.015155907720327377,
,55359,,864,,0.19327667355537415
0.001,55360,,,,
0.001,55399,,,,
,55399,0.13097301125526428,865,,
,55423,,865,0.017510274425148964,
,55423,,865,,0.19366493821144104
0.001,55424,,,,
0.001,55449,,,,
,55449,0.25079813599586487,866,,
,55487,,866,0.015563113614916801,
,55487,,866,,0.19411885738372803
0.001,55488,,,,
0.001,55499,,,,
,55499,0.25783571600914,867,,
0.001,55549,,,,
,55549,0.29868173599243164,867,,
,55551,,867,0.01650816574692726,
,55551,,867,,0.1939544379711151
0.001,55552,,,,
0.001,55599,,,,
,55599,0.17594444751739502,868,,
,55615,,868,0.016258247196674347,
,55615,,868,,0.1957525759935379
0.001,55616,,,,
0.001,55649,,,,
,55649,0.16992118954658508,869,,
,55679,,869,0.016581764444708824,
,55679,,869,,0.19376419484615326
0.001,55680,,,,
0.001,55699,,,,
,55699,0.25844165682792664,870,,
,55743,,870,0.01695479080080986,
,55743,,870,,0.194797545671463
0.001,55744,,,,
0.001,55749,,,,
,55749,0.21025322377681732,871,,
0.001,55799,,,,
,55799,0.174085333943367,871,,
,55807,,871,0.015413498505949974,
,55807,,871,,0.1959090530872345
0.001,55808,,,,
0.001,55849,,,,
,55849,0.11808275431394577,872,,
,55871,,872,0.014909115619957447,
,55871,,872,,0.19067154824733734
0.001,55872,,,,
0.001,55899,,,,
,55899,0.18059362471103668,873,,
,55935,,873,0.01665320061147213,
,55935,,873,,0.19295546412467957
0.001,55936,,,,
0.001,55949,,,,
,55949,0.25979170203208923,874,,
0.001,55999,,,,
,55999,0.1817920207977295,874,,
,55999,,874,0.016052689403295517,
,55999,,874,,0.19393783807754517
0.001,56000,,,,
0.001,56049,,,,
,56049,0.1696079820394516,875,,
,56063,,875,0.01483931578695774,
,56063,,875,,0.19408611953258514
0.001,56064,,,,
0.001,56099,,,,
,56099,0.16967971622943878,876,,
,56127,,876,0.015543272718787193,
,56127,,876,,0.19351181387901306
0.001,56128,,,,
0.001,56149,,,,
,56149,0.13986487686634064,877,,
,56191,,877,0.022295624017715454,
,56191,,877,,0.19540588557720184
0.001,56192,,,,
0.001,56199,,,,
,56199,0.20918355882167816,878,,
0.001,56249,,,,
,56249,0.16397733986377716,878,,
,56255,,878,0.018020765855908394,
,56255,,878,,0.1947488784790039
0.001,56256,,,,
0.001,56299,,,,
,56299,0.17294341325759888,879,,
,56319,,879,0.017325611785054207,
,56319,,879,,0.19461287558078766
0.001,56320,,,,
0.001,56349,,,,
,56349,0.12730033695697784,880,,
,56383,,880,0.015244340524077415,
,56383,,880,,0.19431766867637634
0.001,56384,,,,
0.001,56399,,,,
,56399,0.16674309968948364,881,,
,56447,,881,0.016095472499728203,
,56447,,881,,0.19038617610931396
0.001,56448,,,,
0.001,56449,,,,
,56449,0.14733897149562836,882,,
0.001,56499,,,,
,56499,0.18651604652404785,882,,
,56511,,882,0.015438796952366829,
,56511,,882,,0.197313129901886
0.001,56512,,,,
0.001,56549,,,,
,56549,0.26004141569137573,883,,
,56575,,883,0.015510658733546734,
,56575,,883,,0.19214099645614624
0.001,56576,,,,
0.001,56599,,,,
,56599,0.20079274475574493,884,,
,56639,,884,0.016055140644311905,
,56639,,884,,0.1956033706665039
0.001,56640,,,,
0.001,56649,,,,
,56649,0.28241488337516785,885,,
0.001,56699,,,,
,56699,0.1857936829328537,885,,
,56703,,885,0.015689658001065254,
,56703,,885,,0.19322188198566437
0.001,56704,,,,
0.001,56749,,,,
,56749,0.21357333660125732,886,,
,56767,,886,0.015732260420918465,
,56767,,886,,0.19529734551906586
0.001,56768,,,,
0.001,56799,,,,
,56799,0.2235262095928192,887,,
,56831,,887,0.015696875751018524,
,56831,,887,,0.19417943060398102
0.001,56832,,,,
0.001,56849,,,,
,56849,0.22259530425071716,888,,
,56895,,888,0.016007011756300926,
,56895,,888,,0.20744384825229645
0.001,56896,,,,
0.001,56899,,,,
,56899,0.15875612199306488,889,,
0.001,56949,,,,
,56949,0.1009187176823616,889,,
,56959,,889,0.015282091684639454,
,56959,,889,,0.19395017623901367
0.001,56960,,,,
0.001,56999,,,,
,56999,0.2918519079685211,890,,
,57023,,890,0.015182549133896828,
,57023,,890,,0.19059422612190247
0.001,57024,,,,
0.001,57049,,,,
,57049,0.15396183729171753,891,,
,57087,,891,0.01656370609998703,
,57087,,891,,0.19367310404777527
0.001,57088,,,,
0.001,57099,,,,
,57099,0.11596287786960602,892,,
0.001,57149,,,,
,57149,0.20632532238960266,892,,
,57151,,892,0.01621398515999317,
,57151,,892,,0.19550614058971405
0.001,57152,,,,
0.001,57199,,,,
,57199,0.21117010712623596,893,,
,57215,,893,0.01573629304766655,
,57215,,893,,0.19467869400978088
0.001,57216,,,,
0.001,57249,,,,
,57249,0.22489340603351593,894,,
,57279,,894,0.015314375050365925,
,57279,,894,,0.19235524535179138
0.001,57280,,,,
0.001,57299,,,,
,57299,0.2258879542350769,895,,
,57343,,895,0.02450060471892357,
,57343,,895,,0.19164541363716125
0.001,57344,,,,
0.001,57349,,,,
,57349,0.21770760416984558,896,,
0.001,57399,,,,
,57399,0.2097899168729782,896,,
,57407,,896,0.015468569472432137,
,57407,,896,,0.19701135158538818
0.001,57408,,,,
0.001,57449,,,,
,57449,0.11168622970581055,897,,
,57471,,897,0.014854589477181435,
,57471,,897,,0.19245804846286774
0.001,57472,,,,
0.001,57499,,,,
,57499,0.16204653680324554,898,,
,57535,,898,0.014979935251176357,
,57535,,898,,0.19379863142967224
0.001,57536,,,,
0.001,57549,,,,
,57549,0.2789141833782196,899,,
0.001,57599,,,,
,57599,0.22900187969207764,899,,
,57599,,899,0.01899201236665249,
,57599,,899,,0.19477210938930511
0.001,57600,,,,
0.001,57649,,,,
,57649,0.173273965716362,900,,
,57663,,900,0.016155239194631577,
,57663,,900,,0.19268478453159332
0.001,57664,,,,
0.001,57699,,,,
,57699,0.2138582170009613,901,,
,57727,,901,0.017321547493338585,
,57727,,901,,0.1945347636938095
0.001,57728,,,,
0.001,57749,,,,
,57749,0.2165924608707428,902,,
,57791,,902,0.017148086801171303,
,57791,,902,,0.19393542408943176
0.001,57792,,,,
0.001,57799,,,,
,57799,0.21094512939453125,903,,
0.001,57849,,,,
,57849,0.2772843539714813,903,,
,57855,,903,0.015614687465131283,
,57855,,903,,0.1923404186964035
0.001,57856,,,,
0.001,57899,,,,
,57899,0.1796291321516037,904,,
,57919,,904,0.01522587426006794,
,57919,,904,,0.19702133536338806
0.001,57920,,,,
0.001,57949,,,,
,57949,0.25114163756370544,905,,
,57983,,905,0.017754724249243736,
,57983,,905,,0.19589440524578094
0.001,57984,,,,
0.001,57999,,,,
,57999,0.28164225816726685,906,,
,58047,,906,0.016749275848269463,
,58047,,906,,0.192647784948349
0.001,58048,,,,
0.001,58049,,,,
,58049,0.1800820529460907,907,,
0.001,58099,,,,
,58099,0.1859920769929886,907,,
,58111,,907,0.01646486669778824,
,58111,,907,,0.19394941627979279
0.001,58112,,,,
0.001,58149,,,,
,58149,0.11697705835103989,908,,
,58175,,908,0.018381375819444656,
,58175,,908,,0.19577756524085999
0.001,58176,,,,
0.001,58199,,,,
,58199,0.2523145377635956,909,,
,58239,,909,0.014700484462082386,
,58239,,909,,0.19471421837806702
0.001,58240,,,,
0.001,58249,,,,
,58249,0.18875262141227722,910,,
0.001,58299,,,,
,58299,0.15526026487350464,910,,
,58303,,910,0.017027217894792557,
,58303,,910,,0.19563107192516327
0.001,58304,,,,
0.001,58349,,,,
,58349,0.1504061222076416,911,,
,58367,,911,0.016501089558005333,
,58367,,911,,0.1973252147436142
0.001,58368,,,,
0.001,58399,,,,
,58399,0.26710501313209534,912,,
,58431,,912,0.016360141336917877,
,58431,,912,,0.19109885394573212
0.001,58432,,,,
0.001,58449,,,,
,58449,0.22638864815235138,913,,
,58495,,913,0.018102295696735382,
,58495,,913,,0.19436633586883545
0.001,58496,,,,
0.001,58499,,,,
,58499,0.2597295641899109,914,,
0.001,58549,,,,
,58549,0.17019023001194,914,,
,58559,,914,0.014765174128115177,
,58559,,914,,0.19350014626979828
0.001,58560,,,,
0.001,58599,,,,
,58599,0.2196851521730423,915,,
,58623,,915,0.016787894070148468,
,58623,,915,,0.19329658150672913
0.001,58624,,,,
0.001,58649,,,,
,58649,0.1389232575893402,916,,
,58687,,916,0.014937888830900192,
,58687,,916,,0.19307395815849304
0.001,58688,,,,
0.001,58699,,,,
,58699,0.2415396124124527,917,,
0.001,58749,,,,
,58749,0.20113888382911682,917,,
,58751,,917,0.016938433051109314,
,58751,,917,,0.19209426641464233
0.001,58752,,,,
0.001,58799,,,,
,58799,0.17100633680820465,918,,
,58815,,918,0.015559179708361626,
,58815,,918,,0.19417798519134521
0.001,58816,,,,
0.001,58849,,,,
,58849,0.16364115476608276,919,,
,58879,,919,0.01613665372133255,
,58879,,919,,0.1935269981622696
0.001,58880,,,,
0.001,58899,,,,
,58899,0.27708056569099426,920,,
,58943,,920,0.014963796362280846,
,58943,,920,,0.19135256111621857
0.001,58944,,,,
0.001,58949,,,,
,58949,0.33149558305740356,921,,
0.001,58999,,,,
,58999,0.2036452740430832,921,,
,59007,,921,0.020001744851469994,
,59007,,921,,0.19484330713748932
0.001,59008,,,,
0.001,59049,,,,
,59049,0.15025705099105835,922,,
,59071,,922,0.017664343118667603,
,59071,,922,,0.19372455775737762
0.001,59072,,,,
0.001,59099,,,,
,59099,0.15011313557624817,923,,
,59135,,923,0.01498365867882967,
,59135,,923,,0.19106784462928772
0.001,59136,,,,
0.001,59149,,,,
,59149,0.2566959261894226,924,,
0.001,59199,,,,
,59199,0.20165151357650757,924,,
,59199,,924,0.015398519113659859,
,59199,,924,,0.19338135421276093
0.001,59200,,,,
0.001,59249,,,,
,59249,0.16343249380588531,925,,
,59263,,925,0.0153842493891716,
,59263,,925,,0.19146853685379028
0.001,59264,,,,
0.001,59299,,,,
,59299,0.21829034388065338,926,,
,59327,,926,0.015437908470630646,
,59327,,926,,0.19603875279426575
0.001,59328,,,,
0.001,59349,,,,
,59349,0.1870286464691162,927,,
,59391,,927,0.017167460173368454,
,59391,,927,,0.19482502341270447
0.001,59392,,,,
0.001,59399,,,,
,59399,0.18522723019123077,928,,
0.001,59449,,,,
,59449,0.18204066157341003,928,,
,59455,,928,0.015323150902986526,
,59455,,928,,0.19346295297145844
0.001,59456,,,,
0.001,59499,,,,
,59499,0.17697325348854065,929,,
,59519,,929,0.015614674426615238,
,59519,,929,,0.19603987038135529
0.001,59520,,,,
0.001,59549,,,,
,59549,0.23709601163864136,930,,
,59583,,930,0.016432680189609528,
,59583,,930,,0.19255802035331726
0.001,59584,,,,
0.001,59599,,,,
,59599,0.14129553735256195,931,,
,59647,,931,0.01541403029114008,
,59647,,931,,0.19286711513996124
0.001,59648,,,,
0.001,59649,,,,
,59649,0.2242906093597412,932,,
0.001,59699,,,,
,59699,0.18068397045135498,932,,
,59711,,932,0.017551349475979805,
,59711,,932,,0.1931392103433609
0.001,59712,,,,
0.001,59749,,,,
,59749,0.21485060453414917,933,,
,59775,,933,0.01806279830634594,
,59775,,933,,0.19363656640052795
0.001,59776,,,,
0.001,59799,,,,
,59799,0.1682053804397583,934,,
,59839,,934,0.01579379290342331,
,59839,,934,,0.19203801453113556
0.001,59840,,,,
0.001,59849,,,,
,59849,0.2026979625225067,935,,
0.001,59899,,,,
,59899,0.23006173968315125,935,,
,59903,,935,0.015714818611741066,
,59903,,935,,0.1919384002685547
0.001,59904,,,,
0.001,59949,,,,
,59949,0.13956432044506073,936,,
,59967,,936,0.01673092506825924,
,59967,,936,,0.19630283117294312
0.001,59968,,,,
0.001,59999,,,,
,59999,0.18923133611679077,937,,
,60031,,937,0.016593430191278458,
,60031,,937,,0.1915074586868286
0.001,60032,,,,
0.001,60049,,,,
,60049,0.14769183099269867,938,,
,60095,,938,0.016305722296237946,
,60095,,938,,0.19443926215171814
0.001,60096,,,,
0.001,60099,,,,
,60099,0.22031119465827942,939,,
0.001,60149,,,,
,60149,0.25134992599487305,939,,
,60159,,939,0.015917712822556496,
,60159,,939,,0.19150584936141968
0.001,60160,,,,
0.001,60199,,,,
,60199,0.10598303377628326,940,,
,60223,,940,0.01563984714448452,
,60223,,940,,0.19020675122737885
0.001,60224,,,,
0.001,60249,,,,
,60249,0.18930070102214813,941,,
,60287,,941,0.0160328671336174,
,60287,,941,,0.19699113070964813
0.001,60288,,,,
0.001,60299,,,,
,60299,0.14986713230609894,942,,
0.001,60349,,,,
,60349,0.24087688326835632,942,,
,60351,,942,0.015266691334545612,
,60351,,942,,0.1939144730567932
0.001,60352,,,,
0.001,60399,,,,
,60399,0.18594355881214142,943,,
,60415,,943,0.018489057198166847,
,60415,,943,,0.19076764583587646
0.001,60416,,,,
0.001,60449,,,,
,60449,0.2201976478099823,944,,
,60479,,944,0.014944631606340408,
,60479,,944,,0.19378098845481873
0.001,60480,,,,
0.001,60499,,,,
,60499,0.22446715831756592,945,,
,60543,,945,0.015486238524317741,
,60543,,945,,0.19804400205612183
0.001,60544,,,,
0.001,60549,,,,
,60549,0.17808546125888824,946,,
0.001,60599,,,,
,60599,0.09284525364637375,946,,
,60607,,946,0.01577383279800415,
,60607,,946,,0.19172926247119904
0.001,60608,,,,
0.001,60649,,,,
,60649,0.21818670630455017,947,,
,60671,,947,0.014968414790928364,
,60671,,947,,0.1921519786119461
0.001,60672,,,,
0.001,60699,,,,
,60699,0.2632129490375519,948,,
,60735,,948,0.01570500247180462,
,60735,,948,,0.1956721991300583
0.001,60736,,,,
0.001,60749,,,,
,60749,0.18659304082393646,949,,
0.001,60799,,,,
,60799,0.14971818029880524,949,,
,60799,,949,0.0161569956690073,
,60799,,949,,0.19273178279399872
0.001,60800,,,,
0.001,60849,,,,
,60849,0.21177425980567932,950,,
,60863,,950,0.015440639108419418,
,60863,,950,,0.19130416214466095
0.001,60864,,,,
0.001,60899,,,,
,60899,0.17350564897060394,951,,
,60927,,951,0.016543304547667503,
,60927,,951,,0.1926678866147995
0.001,60928,,,,
0.001,60949,,,,
,60949,0.2554147243499756,952,,
,60991,,952,0.016974754631519318,
,60991,,952,,0.19371725618839264
0.001,60992,,,,
0.001,60999,,,,
,60999,0.10765871405601501,953,,
0.001,61049,,,,
,61049,0.2025694102048874,953,,
,61055,,953,0.01678704470396042,
,61055,,953,,0.19235487282276154
0.001,61056,,,,
0.001,61099,,,,
,61099,0.24930915236473083,954,,
,61119,,954,0.015840768814086914,
,61119,,954,,0.19119855761528015
0.001,61120,,,,
0.001,61149,,,,
,61149,0.20957717299461365,955,,
,61183,,955,0.018580270931124687,
,61183,,955,,0.1949024349451065
0.001,61184,,,,
0.001,61199,,,,
,61199,0.21381838619709015,956,,
,61247,,956,0.0157946664839983,
,61247,,956,,0.19397380948066711
0.001,61248,,,,
0.001,61249,,,,
,61249,0.16762974858283997,957,,
0.001,61299,,,,
,61299,0.22362008690834045,957,,
,61311,,957,0.016339991241693497,
,61311,,957,,0.19309650361537933
0.001,61312,,,,
0.001,61349,,,,
,61349,0.16291724145412445,958,,
,61375,,958,0.015526827424764633,
,61375,,958,,0.19229166209697723
0.001,61376,,,,
0.001,61399,,,,
,61399,0.16430269181728363,959,,
,61439,,959,0.0173623226583004,
,61439,,959,,0.19261762499809265
0.001,61440,,,,
0.001,61449,,,,
,61449,0.16951175034046173,960,,
0.001,61499,,,,
,61499,0.251138299703598,960,,
,61503,,960,0.01700158230960369,
,61503,,960,,0.19029681384563446
0.001,61504,,,,
0.001,61549,,,,
,61549,0.20296433568000793,961,,
,61567,,961,0.015666469931602478,
,61567,,961,,0.1961023062467575
0.001,61568,,,,
0.001,61599,,,,
,61599,0.19285690784454346,962,,
,61631,,962,0.014763199724256992,
,61631,,962,,0.19238229095935822
0.001,61632,,,,
0.001,61649,,,,
,61649,0.2570992708206177,963,,
,61695,,963,0.01694217137992382,
,61695,,963,,0.19095709919929504
0.001,61696,,,,
0.001,61699,,,,
,61699,0.214661106467247,964,,
0.001,61749,,,,
,61749,0.2078784853219986,964,,
,61759,,964,0.015543526038527489,
,61759,,964,,0.19411411881446838
0.001,61760,,,,
0.001,61799,,,,
,61799,0.20087534189224243,965,,
,61823,,965,0.015916185453534126,
,61823,,965,,0.19145497679710388
0.001,61824,,,,
0.001,61849,,,,
,61849,0.16717837750911713,966,,
,61887,,966,0.015606093220412731,
,61887,,966,,0.19155225157737732
0.001,61888,,,,
0.001,61899,,,,
,61899,0.0801670178771019,967,,
0.001,61949,,,,
,61949,0.17535147070884705,967,,
,61951,,967,0.015298611484467983,
,61951,,967,,0.19268156588077545
0.001,61952,,,,
0.001,61999,,,,
,61999,0.22976788878440857,968,,
,62015,,968,0.016814913600683212,
,62015,,968,,0.19271612167358398
0.001,62016,,,,
0.001,62049,,,,
,62049,0.21122844517230988,969,,
,62079,,969,0.0165869053453207,
,62079,,969,,0.1941535472869873
0.001,62080,,,,
0.001,62099,,,,
,62099,0.29513999819755554,970,,
,62143,,970,0.017217125743627548,
,62143,,970,,0.19202053546905518
0.001,62144,,,,
0.001,62149,,,,
,62149,0.16419610381126404,971,,
0.001,62199,,,,
,62199,0.25318852066993713,971,,
,62207,,971,0.02515876665711403,
,62207,,971,,0.19338098168373108
0.001,62208,,,,
0.001,62249,,,,
,62249,0.23080234229564667,972,,
,62271,,972,0.015881644561886787,
,62271,,972,,0.20162850618362427
0.001,62272,,,,
0.001,62299,,,,
,62299,0.15508732199668884,973,,
,62335,,973,0.01834195852279663,
,62335,,973,,0.19332420825958252
0.001,62336,,,,
0.001,62349,,,,
,62349,0.1962496042251587,974,,
0.001,62399,,,,
,62399,0.21282806992530823,974,,
,62399,,974,0.016701774671673775,
,62399,,974,,0.19359248876571655
0.001,62400,,,,
0.001,62449,,,,
,62449,0.19729989767074585,975,,
,62463,,975,0.017838329076766968,
,62463,,975,,0.19554269313812256
0.001,62464,,,,
0.001,62499,,,,
,62499,0.1721566617488861,976,,
,62527,,976,0.016516830772161484,
,62527,,976,,0.19370706379413605
0.001,62528,,,,
0.001,62549,,,,
,62549,0.23953819274902344,977,,
,62591,,977,0.015336379408836365,
,62591,,977,,0.1919117122888565
0.001,62592,,,,
0.001,62599,,,,
,62599,0.19854524731636047,978,,
0.001,62649,,,,
,62649,0.08746291697025299,978,,
,62655,,978,0.015565439127385616,
,62655,,978,,0.1921042948961258
0.001,62656,,,,
0.001,62699,,,,
,62699,0.2627659738063812,979,,
,62719,,979,0.025614643469452858,
,62719,,979,,0.1980685591697693
0.001,62720,,,,
0.001,62749,,,,
,62749,0.12267805635929108,980,,
,62783,,980,0.016520923003554344,
,62783,,980,,0.19614848494529724
0.001,62784,,,,
0.001,62799,,,,
,62799,0.22726945579051971,981,,
,62847,,981,0.01512289047241211,
,62847,,981,,0.1928502470254898
0.001,62848,,,,
0.001,62849,,,,
,62849,0.1504543125629425,982,,
0.001,62899,,,,
,62899,0.22054541110992432,982,,
,62911,,982,0.016767684370279312,
,62911,,982,,0.19257359206676483
0.001,62912,,,,
0.001,62949,,,,
,62949,0.15635594725608826,983,,
,62975,,983,0.01655408926308155,
,62975,,983,,0.19154852628707886
0.001,62976,,,,
0.001,62999,,,,
,62999,0.2597193419933319,984,,
,63039,,984,0.01686154119670391,
,63039,,984,,0.19326218962669373
0.001,63040,,,,
0.001,63049,,,,
,63049,0.1586621105670929,985,,
0.001,63099,,,,
,63099,0.1443726271390915,985,,
,63103,,985,0.015075423754751682,
,63103,,985,,0.1915452629327774
0.001,63104,,,,
0.001,63149,,,,
,63149,0.2762279808521271,986,,
,63167,,986,0.016267789527773857,
,63167,,986,,0.19110825657844543
0.001,63168,,,,
0.001,63199,,,,
,63199,0.1509992778301239,987,,
,63231,,987,0.01862596534192562,
,63231,,987,,0.1920049488544464
0.001,63232,,,,
0.001,63249,,,,
,63249,0.2892376184463501,988,,
,63295,,988,0.01715856045484543,
,63295,,988,,0.19266606867313385
0.001,63296,,,,
0.001,63299,,,,
,63299,0.10289430618286133,989,,
0.001,63349,,,,
,63349,0.2131296992301941,989,,
,63359,,989,0.015465746633708477,
,63359,,989,,0.1932997852563858
0.001,63360,,,,
0.001,63399,,,,
,63399,0.17975935339927673,990,,
,63423,,990,0.015563074499368668,
,63423,,990,,0.1924019455909729
0.001,63424,,,,
0.001,63449,,,,
,63449,0.18306466937065125,991,,
,63487,,991,0.01541917584836483,
,63487,,991,,0.19065476953983307
0.001,63488,,,,
0.001,63499,,,,
,63499,0.26463472843170166,992,,
0.001,63549,,,,
,63549,0.2061062902212143,992,,
,63551,,992,0.015528232790529728,
,63551,,992,,0.19369155168533325
0.001,63552,,,,
0.001,63599,,,,
,63599,0.2140626162290573,993,,
,63615,,993,0.015479120425879955,
,63615,,993,,0.19138959050178528
0.001,63616,,,,
0.001,63649,,,,
,63649,0.256964772939682,994,,
,63679,,994,0.016509592533111572,
,63679,,994,,0.1934567540884018
0.001,63680,,,,
0.001,63699,,,,
,63699,0.23047003149986267,995,,
,63743,,995,0.015459191054105759,
,63743,,995,,0.19333454966545105
0.001,63744,,,,
0.001,63749,,,,
,63749,0.19511708617210388,996,,
0.001,63799,,,,
,63799,0.19482402503490448,996,,
,63807,,996,0.01630803383886814,
,63807,,996,,0.1962662935256958
0.001,63808,,,,
0.001,63849,,,,
,63849,0.19663378596305847,997,,
,63871,,997,0.015371992252767086,
,63871,,997,,0.19485539197921753
0.001,63872,,,,
0.001,63899,,,,
,63899,0.18755576014518738,998,,
,63935,,998,0.016309639438986778,
,63935,,998,,0.1935412734746933
0.001,63936,,,,
0.001,63949,,,,
,63949,0.2422161102294922,999,,
0.001,63999,,,,
,63999,0.23742268979549408,999,,
,63999,,999,0.015714731067419052,
,63999,,999,,0.19498571753501892
