epoch,train_loss_step,lr-Adam,step,val_loss,train_loss_epoch,test_loss
,,0.001,51599,,,
806,0.017483795061707497,,51599,,,
806,,,51647,0.017943451181054115,,
806,,,51647,,0.01767442747950554,
,,0.001,51648,,,
,,0.001,51649,,,
807,0.018245521932840347,,51649,,,
,,0.001,51699,,,
807,0.018348947167396545,,51699,,,
807,,,51711,0.01745573803782463,,
807,,,51711,,0.018118372187018394,
,,0.001,51712,,,
,,0.001,51749,,,
808,0.01776699349284172,,51749,,,
808,,,51775,0.017678486183285713,,
808,,,51775,,0.017511984333395958,
,,0.001,51776,,,
,,0.001,51799,,,
809,0.01796255260705948,,51799,,,
809,,,51839,0.01724049262702465,,
809,,,51839,,0.0176845733076334,
,,0.001,51840,,,
,,0.001,51849,,,
810,0.017646366730332375,,51849,,,
,,0.001,51899,,,
810,0.017843471840023994,,51899,,,
810,,,51903,0.017753364518284798,,
810,,,51903,,0.017808660864830017,
,,0.001,51904,,,
,,0.001,51949,,,
811,0.017847709357738495,,51949,,,
811,,,51967,0.018165215849876404,,
811,,,51967,,0.017698269337415695,
,,0.001,51968,,,
,,0.001,51999,,,
812,0.017406588420271873,,51999,,,
812,,,52031,0.018141834065318108,,
812,,,52031,,0.01777953840792179,
,,0.001,52032,,,
,,0.001,52049,,,
813,0.017329882830381393,,52049,,,
813,,,52095,0.019935764372348785,,
813,,,52095,,0.018356487154960632,
,,0.001,52096,,,
,,0.001,52099,,,
814,0.022326329723000526,,52099,,,
,,0.001,52149,,,
814,0.017366955056786537,,52149,,,
814,,,52159,0.017734361812472343,,
814,,,52159,,0.01814311370253563,
,,0.001,52160,,,
,,0.001,52199,,,
815,0.017849141731858253,,52199,,,
815,,,52223,0.017379630357027054,,
815,,,52223,,0.017572544515132904,
,,0.001,52224,,,
,,0.001,52249,,,
816,0.017296504229307175,,52249,,,
816,,,52287,0.017371922731399536,,
816,,,52287,,0.017555806785821915,
,,0.001,52288,,,
,,0.001,52299,,,
817,0.016757763922214508,,52299,,,
,,0.001,52349,,,
817,0.01735132373869419,,52349,,,
817,,,52351,0.01736687682569027,,
817,,,52351,,0.017257209867239,
,,0.001,52352,,,
,,0.001,52399,,,
818,0.017601529136300087,,52399,,,
818,,,52415,0.01766793616116047,,
818,,,52415,,0.017441101372241974,
,,0.001,52416,,,
,,0.001,52449,,,
819,0.017441345378756523,,52449,,,
819,,,52479,0.01781318336725235,,
819,,,52479,,0.017936814576387405,
,,0.001,52480,,,
,,0.001,52499,,,
820,0.017577098682522774,,52499,,,
820,,,52543,0.018051136285066605,,
820,,,52543,,0.017682282254099846,
,,0.001,52544,,,
,,0.001,52549,,,
821,0.018955908715724945,,52549,,,
,,0.001,52599,,,
821,0.01710311509668827,,52599,,,
821,,,52607,0.01799878291785717,,
821,,,52607,,0.017644232138991356,
,,0.001,52608,,,
,,0.001,52649,,,
822,0.017638904973864555,,52649,,,
822,,,52671,0.018427198752760887,,
822,,,52671,,0.01742800697684288,
,,0.001,52672,,,
,,0.001,52699,,,
823,0.017727766185998917,,52699,,,
823,,,52735,0.017640311270952225,,
823,,,52735,,0.01744781620800495,
,,0.001,52736,,,
,,0.001,52749,,,
824,0.017429323866963387,,52749,,,
,,0.001,52799,,,
824,0.017019258812069893,,52799,,,
824,,,52799,0.01794705167412758,,
824,,,52799,,0.01774297095835209,
,,0.001,52800,,,
,,0.001,52849,,,
825,0.01720437966287136,,52849,,,
825,,,52863,0.01742647774517536,,
825,,,52863,,0.01756497658789158,
,,0.001,52864,,,
,,0.001,52899,,,
826,0.017192721366882324,,52899,,,
826,,,52927,0.018301982432603836,,
826,,,52927,,0.01762055978178978,
,,0.001,52928,,,
,,0.001,52949,,,
827,0.018336180597543716,,52949,,,
827,,,52991,0.017477283254265785,,
827,,,52991,,0.017832376062870026,
,,0.001,52992,,,
,,0.001,52999,,,
828,0.017830148339271545,,52999,,,
,,0.001,53049,,,
828,0.01714078150689602,,53049,,,
828,,,53055,0.017889641225337982,,
828,,,53055,,0.01767907105386257,
,,0.001,53056,,,
,,0.001,53099,,,
829,0.01805080845952034,,53099,,,
829,,,53119,0.017231743782758713,,
829,,,53119,,0.0175884161144495,
,,0.001,53120,,,
,,0.001,53149,,,
830,0.01785307005047798,,53149,,,
830,,,53183,0.01813207007944584,,
830,,,53183,,0.017737416550517082,
,,0.001,53184,,,
,,0.001,53199,,,
831,0.018586494028568268,,53199,,,
831,,,53247,0.01818346418440342,,
831,,,53247,,0.017963644117116928,
,,0.001,53248,,,
,,0.001,53249,,,
832,0.018877500668168068,,53249,,,
,,0.001,53299,,,
832,0.01782633736729622,,53299,,,
832,,,53311,0.017721420153975487,,
832,,,53311,,0.017872655764222145,
,,0.001,53312,,,
,,0.001,53349,,,
833,0.01699555478990078,,53349,,,
833,,,53375,0.017394281923770905,,
833,,,53375,,0.01763514056801796,
,,0.001,53376,,,
,,0.001,53399,,,
834,0.01872807741165161,,53399,,,
834,,,53439,0.017222639173269272,,
834,,,53439,,0.017675621435046196,
,,0.001,53440,,,
,,0.001,53449,,,
835,0.016840588301420212,,53449,,,
,,0.001,53499,,,
835,0.017517177388072014,,53499,,,
835,,,53503,0.018592527136206627,,
835,,,53503,,0.017516395077109337,
,,0.001,53504,,,
,,0.001,53549,,,
836,0.01747441478073597,,53549,,,
836,,,53567,0.017361778765916824,,
836,,,53567,,0.0175260491669178,
,,0.001,53568,,,
,,0.001,53599,,,
837,0.018660616129636765,,53599,,,
837,,,53631,0.017588749527931213,,
837,,,53631,,0.01773758977651596,
,,0.001,53632,,,
,,0.001,53649,,,
838,0.018288495019078255,,53649,,,
838,,,53695,0.017329862341284752,,
838,,,53695,,0.018447697162628174,
,,0.001,53696,,,
,,0.001,53699,,,
839,0.017522135749459267,,53699,,,
,,0.001,53749,,,
839,0.01789126545190811,,53749,,,
839,,,53759,0.017297465354204178,,
839,,,53759,,0.017459508031606674,
,,0.001,53760,,,
,,0.001,53799,,,
840,0.017395449802279472,,53799,,,
840,,,53823,0.01736578717827797,,
840,,,53823,,0.017307791858911514,
,,0.001,53824,,,
,,0.001,53849,,,
841,0.017862753942608833,,53849,,,
841,,,53887,0.018023716285824776,,
841,,,53887,,0.017958028241991997,
,,0.001,53888,,,
,,0.001,53899,,,
842,0.018352964892983437,,53899,,,
,,0.001,53949,,,
842,0.01716476120054722,,53949,,,
842,,,53951,0.0172105859965086,,
842,,,53951,,0.018244992941617966,
,,0.001,53952,,,
,,0.001,53999,,,
843,0.01708989217877388,,53999,,,
843,,,54015,0.01724209450185299,,
843,,,54015,,0.01732829213142395,
,,0.001,54016,,,
,,0.001,54049,,,
844,0.017605511471629143,,54049,,,
844,,,54079,0.017973683774471283,,
844,,,54079,,0.0174710713326931,
,,0.001,54080,,,
,,0.001,54099,,,
845,0.019116738811135292,,54099,,,
845,,,54143,0.018207797780632973,,
845,,,54143,,0.01886688359081745,
,,0.001,54144,,,
,,0.001,54149,,,
846,0.017564915120601654,,54149,,,
,,0.001,54199,,,
846,0.017802780494093895,,54199,,,
846,,,54207,0.017183730378746986,,
846,,,54207,,0.01754910871386528,
,,0.001,54208,,,
,,0.001,54249,,,
847,0.017855150625109673,,54249,,,
847,,,54271,0.01739497110247612,,
847,,,54271,,0.017257526516914368,
,,0.001,54272,,,
,,0.001,54299,,,
848,0.017513815313577652,,54299,,,
848,,,54335,0.01783345825970173,,
848,,,54335,,0.01735900528728962,
,,0.001,54336,,,
,,0.001,54349,,,
849,0.018152665346860886,,54349,,,
,,0.001,54399,,,
849,0.018108908087015152,,54399,,,
849,,,54399,0.01729150488972664,,
849,,,54399,,0.01759057119488716,
,,0.001,54400,,,
,,0.001,54449,,,
850,0.017785027623176575,,54449,,,
850,,,54463,0.017821386456489563,,
850,,,54463,,0.017901578918099403,
,,0.001,54464,,,
,,0.001,54499,,,
851,0.017721541225910187,,54499,,,
851,,,54527,0.01757400669157505,,
851,,,54527,,0.01757868565618992,
,,0.001,54528,,,
,,0.001,54549,,,
852,0.0172074344009161,,54549,,,
852,,,54591,0.01907765306532383,,
852,,,54591,,0.01775750145316124,
,,0.001,54592,,,
,,0.001,54599,,,
853,0.018428072333335876,,54599,,,
,,0.001,54649,,,
853,0.0185034591704607,,54649,,,
853,,,54655,0.02045173943042755,,
853,,,54655,,0.017960140481591225,
,,0.001,54656,,,
,,0.001,54699,,,
854,0.019233321771025658,,54699,,,
854,,,54719,0.01739804446697235,,
854,,,54719,,0.019197164103388786,
,,0.001,54720,,,
,,0.001,54749,,,
855,0.01685171015560627,,54749,,,
855,,,54783,0.017882319167256355,,
855,,,54783,,0.017658475786447525,
,,0.001,54784,,,
,,0.001,54799,,,
856,0.017695799469947815,,54799,,,
856,,,54847,0.017292531207203865,,
856,,,54847,,0.01737527921795845,
,,0.001,54848,,,
,,0.001,54849,,,
857,0.017305724322795868,,54849,,,
,,0.001,54899,,,
857,0.017307452857494354,,54899,,,
857,,,54911,0.01731923781335354,,
857,,,54911,,0.017387229949235916,
,,0.001,54912,,,
,,0.001,54949,,,
858,0.017640722915530205,,54949,,,
858,,,54975,0.017597492784261703,,
858,,,54975,,0.017414739355444908,
,,0.001,54976,,,
,,0.001,54999,,,
859,0.017014507204294205,,54999,,,
859,,,55039,0.017407085746526718,,
859,,,55039,,0.017582733184099197,
,,0.001,55040,,,
,,0.001,55049,,,
860,0.01723799668252468,,55049,,,
,,0.001,55099,,,
860,0.017520321533083916,,55099,,,
860,,,55103,0.01723211444914341,,
860,,,55103,,0.01738433726131916,
,,0.001,55104,,,
,,0.001,55149,,,
861,0.017587151378393173,,55149,,,
861,,,55167,0.017183201387524605,,
861,,,55167,,0.017322346568107605,
,,0.001,55168,,,
,,0.001,55199,,,
862,0.017602581530809402,,55199,,,
862,,,55231,0.017802605405449867,,
862,,,55231,,0.017855236306786537,
,,0.001,55232,,,
,,0.001,55249,,,
863,0.018455473706126213,,55249,,,
863,,,55295,0.01801259256899357,,
863,,,55295,,0.01849547028541565,
,,0.001,55296,,,
,,0.001,55299,,,
864,0.018657788634300232,,55299,,,
,,0.001,55349,,,
864,0.018522076308727264,,55349,,,
864,,,55359,0.01746247708797455,,
864,,,55359,,0.017653565853834152,
,,0.001,55360,,,
,,0.001,55399,,,
865,0.017125237733125687,,55399,,,
865,,,55423,0.0178094319999218,,
865,,,55423,,0.017513101920485497,
,,0.001,55424,,,
,,0.001,55449,,,
866,0.017296766862273216,,55449,,,
866,,,55487,0.01712639071047306,,
866,,,55487,,0.01733688823878765,
,,0.001,55488,,,
,,0.001,55499,,,
867,0.017169874161481857,,55499,,,
,,0.001,55549,,,
867,0.01725558564066887,,55549,,,
867,,,55551,0.017347484827041626,,
867,,,55551,,0.01715206727385521,
,,0.001,55552,,,
,,0.001,55599,,,
868,0.017956608906388283,,55599,,,
868,,,55615,0.017148276790976524,,
868,,,55615,,0.017497334629297256,
,,0.001,55616,,,
,,0.001,55649,,,
869,0.017252223566174507,,55649,,,
869,,,55679,0.017646238207817078,,
869,,,55679,,0.017310967668890953,
,,0.001,55680,,,
,,0.001,55699,,,
870,0.017510326579213142,,55699,,,
870,,,55743,0.017967648804187775,,
870,,,55743,,0.017654607072472572,
,,0.001,55744,,,
,,0.001,55749,,,
871,0.017478350549936295,,55749,,,
,,0.001,55799,,,
871,0.018565179780125618,,55799,,,
871,,,55807,0.01751834712922573,,
871,,,55807,,0.01779676415026188,
,,0.001,55808,,,
,,0.001,55849,,,
872,0.017101392149925232,,55849,,,
872,,,55871,0.017380379140377045,,
872,,,55871,,0.01741657219827175,
,,0.001,55872,,,
,,0.001,55899,,,
873,0.02020634524524212,,55899,,,
873,,,55935,0.017676889896392822,,
873,,,55935,,0.018377402797341347,
,,0.001,55936,,,
,,0.001,55949,,,
874,0.01755879446864128,,55949,,,
,,0.001,55999,,,
874,0.017868882045149803,,55999,,,
874,,,55999,0.017777366563677788,,
874,,,55999,,0.017493784427642822,
,,0.001,56000,,,
,,0.001,56049,,,
875,0.01741480641067028,,56049,,,
875,,,56063,0.017616311088204384,,
875,,,56063,,0.017772691324353218,
,,0.001,56064,,,
,,0.001,56099,,,
876,0.01774149015545845,,56099,,,
876,,,56127,0.01724928244948387,,
876,,,56127,,0.017353953793644905,
,,0.001,56128,,,
,,0.001,56149,,,
877,0.01759590581059456,,56149,,,
877,,,56191,0.01713264361023903,,
877,,,56191,,0.017417946830391884,
,,0.001,56192,,,
,,0.001,56199,,,
878,0.017227161675691605,,56199,,,
,,0.001,56249,,,
878,0.02003944106400013,,56249,,,
878,,,56255,0.018772898241877556,,
878,,,56255,,0.018198957666754723,
,,0.001,56256,,,
,,0.001,56299,,,
879,0.018407413735985756,,56299,,,
879,,,56319,0.017193231731653214,,
879,,,56319,,0.01782398112118244,
,,0.001,56320,,,
,,0.001,56349,,,
880,0.017506219446659088,,56349,,,
880,,,56383,0.018101437017321587,,
880,,,56383,,0.017919257283210754,
,,0.001,56384,,,
,,0.001,56399,,,
881,0.016972964629530907,,56399,,,
881,,,56447,0.0180259570479393,,
881,,,56447,,0.01748443767428398,
,,0.001,56448,,,
,,0.001,56449,,,
882,0.01736099272966385,,56449,,,
,,0.001,56499,,,
882,0.01738782785832882,,56499,,,
882,,,56511,0.017493631690740585,,
882,,,56511,,0.01732759177684784,
,,0.001,56512,,,
,,0.001,56549,,,
883,0.017418067902326584,,56549,,,
883,,,56575,0.017129214480519295,,
883,,,56575,,0.017252536490559578,
,,0.001,56576,,,
,,0.001,56599,,,
884,0.01968899741768837,,56599,,,
884,,,56639,0.017471283674240112,,
884,,,56639,,0.018270626664161682,
,,0.001,56640,,,
,,0.001,56649,,,
885,0.017407923936843872,,56649,,,
,,0.001,56699,,,
885,0.016639091074466705,,56699,,,
885,,,56703,0.017144130542874336,,
885,,,56703,,0.017283281311392784,
,,0.001,56704,,,
,,0.001,56749,,,
886,0.01731092482805252,,56749,,,
886,,,56767,0.01775425486266613,,
886,,,56767,,0.017285291105508804,
,,0.001,56768,,,
,,0.001,56799,,,
887,0.017390187829732895,,56799,,,
887,,,56831,0.017284275963902473,,
887,,,56831,,0.01746690459549427,
,,0.001,56832,,,
,,0.001,56849,,,
888,0.017087694257497787,,56849,,,
888,,,56895,0.017654890194535255,,
888,,,56895,,0.017301538959145546,
,,0.001,56896,,,
,,0.001,56899,,,
889,0.01788533478975296,,56899,,,
,,0.001,56949,,,
889,0.017369180917739868,,56949,,,
889,,,56959,0.01760430820286274,,
889,,,56959,,0.017367886379361153,
,,0.001,56960,,,
,,0.001,56999,,,
890,0.017135513946413994,,56999,,,
890,,,57023,0.017268598079681396,,
890,,,57023,,0.017518483102321625,
,,0.001,57024,,,
,,0.001,57049,,,
891,0.01799221895635128,,57049,,,
891,,,57087,0.017072029411792755,,
891,,,57087,,0.01767600141465664,
,,0.001,57088,,,
,,0.001,57099,,,
892,0.017374809831380844,,57099,,,
,,0.001,57149,,,
892,0.018751760944724083,,57149,,,
892,,,57151,0.017710315063595772,,
892,,,57151,,0.018590081483125687,
,,0.001,57152,,,
,,0.001,57199,,,
893,0.017850596457719803,,57199,,,
893,,,57215,0.019517475739121437,,
893,,,57215,,0.01781865768134594,
,,0.001,57216,,,
,,0.001,57249,,,
894,0.018238548189401627,,57249,,,
894,,,57279,0.017884770408272743,,
894,,,57279,,0.01831451989710331,
,,0.001,57280,,,
,,0.001,57299,,,
895,0.017353743314743042,,57299,,,
895,,,57343,0.017043787986040115,,
895,,,57343,,0.017317725345492363,
,,0.001,57344,,,
,,0.001,57349,,,
896,0.017137054353952408,,57349,,,
,,0.001,57399,,,
896,0.017418386414647102,,57399,,,
896,,,57407,0.01755230873823166,,
896,,,57407,,0.017391454428434372,
,,0.001,57408,,,
,,0.001,57449,,,
897,0.016856130212545395,,57449,,,
897,,,57471,0.01736793853342533,,
897,,,57471,,0.017242182046175003,
,,0.001,57472,,,
,,0.001,57499,,,
898,0.01852516271173954,,57499,,,
898,,,57535,0.01772216148674488,,
898,,,57535,,0.017481695860624313,
,,0.001,57536,,,
,,0.001,57549,,,
899,0.017814485356211662,,57549,,,
,,0.001,57599,,,
899,0.0176690686494112,,57599,,,
899,,,57599,0.017158864066004753,,
899,,,57599,,0.017387526109814644,
,,0.001,57600,,,
,,0.001,57649,,,
900,0.01792382448911667,,57649,,,
900,,,57663,0.017720235511660576,,
900,,,57663,,0.017337387427687645,
,,0.001,57664,,,
,,0.001,57699,,,
901,0.017795393243432045,,57699,,,
901,,,57727,0.0172551479190588,,
901,,,57727,,0.017448095604777336,
,,0.001,57728,,,
,,0.001,57749,,,
902,0.017682136967778206,,57749,,,
902,,,57791,0.018060214817523956,,
902,,,57791,,0.01752840168774128,
,,0.001,57792,,,
,,0.001,57799,,,
903,0.01666012406349182,,57799,,,
,,0.001,57849,,,
903,0.017688721418380737,,57849,,,
903,,,57855,0.018946480005979538,,
903,,,57855,,0.01776433363556862,
,,0.001,57856,,,
,,0.001,57899,,,
904,0.017509080469608307,,57899,,,
904,,,57919,0.017199929803609848,,
904,,,57919,,0.017583275213837624,
,,0.001,57920,,,
,,0.001,57949,,,
905,0.017185991629958153,,57949,,,
905,,,57983,0.017192786559462547,,
905,,,57983,,0.01729484461247921,
,,0.001,57984,,,
,,0.001,57999,,,
906,0.01714552380144596,,57999,,,
906,,,58047,0.017147285863757133,,
906,,,58047,,0.01757955737411976,
,,0.001,58048,,,
,,0.001,58049,,,
907,0.017075395211577415,,58049,,,
,,0.001,58099,,,
907,0.01740056835114956,,58099,,,
907,,,58111,0.017152119427919388,,
907,,,58111,,0.017342887818813324,
,,0.001,58112,,,
,,0.001,58149,,,
908,0.016764536499977112,,58149,,,
908,,,58175,0.019074922427535057,,
908,,,58175,,0.017461411654949188,
,,0.001,58176,,,
,,0.001,58199,,,
909,0.017206279560923576,,58199,,,
909,,,58239,0.017268460243940353,,
909,,,58239,,0.018022308126091957,
,,0.001,58240,,,
,,0.001,58249,,,
910,0.017906157299876213,,58249,,,
,,0.001,58299,,,
910,0.01710577681660652,,58299,,,
910,,,58303,0.01725253090262413,,
910,,,58303,,0.017321260645985603,
,,0.001,58304,,,
,,0.001,58349,,,
911,0.017472948879003525,,58349,,,
911,,,58367,0.017161529511213303,,
911,,,58367,,0.017431503161787987,
,,0.001,58368,,,
,,0.001,58399,,,
912,0.017185533419251442,,58399,,,
912,,,58431,0.01717478781938553,,
912,,,58431,,0.017226198688149452,
,,0.001,58432,,,
,,0.001,58449,,,
913,0.017950842157006264,,58449,,,
913,,,58495,0.017255807295441628,,
913,,,58495,,0.01767459139227867,
,,0.001,58496,,,
,,0.001,58499,,,
914,0.01780969463288784,,58499,,,
,,0.001,58549,,,
914,0.017633944749832153,,58549,,,
914,,,58559,0.018562624230980873,,
914,,,58559,,0.01754709891974926,
,,0.001,58560,,,
,,0.001,58599,,,
915,0.017972661182284355,,58599,,,
915,,,58623,0.017611205577850342,,
915,,,58623,,0.017613817006349564,
,,0.001,58624,,,
,,0.001,58649,,,
916,0.017665259540081024,,58649,,,
916,,,58687,0.017306417226791382,,
916,,,58687,,0.017720798030495644,
,,0.001,58688,,,
,,0.001,58699,,,
917,0.016872365027666092,,58699,,,
,,0.001,58749,,,
917,0.017283642664551735,,58749,,,
917,,,58751,0.017307141795754433,,
917,,,58751,,0.01732926070690155,
,,0.001,58752,,,
,,0.001,58799,,,
918,0.01675894856452942,,58799,,,
918,,,58815,0.017386438325047493,,
918,,,58815,,0.0177652258425951,
,,0.001,58816,,,
,,0.001,58849,,,
919,0.016980687156319618,,58849,,,
919,,,58879,0.017760474234819412,,
919,,,58879,,0.017267467454075813,
,,0.001,58880,,,
,,0.001,58899,,,
920,0.018683217465877533,,58899,,,
920,,,58943,0.017130406573414803,,
920,,,58943,,0.01763097383081913,
,,0.001,58944,,,
,,0.001,58949,,,
921,0.016994239762425423,,58949,,,
,,0.001,58999,,,
921,0.017189301550388336,,58999,,,
921,,,59007,0.017526522278785706,,
921,,,59007,,0.017315393313765526,
,,0.001,59008,,,
,,0.001,59049,,,
922,0.017470093443989754,,59049,,,
922,,,59071,0.018895668908953667,,
922,,,59071,,0.01733030192553997,
,,0.001,59072,,,
,,0.001,59099,,,
923,0.018140563741326332,,59099,,,
923,,,59135,0.01714346930384636,,
923,,,59135,,0.01758265495300293,
,,0.001,59136,,,
,,0.001,59149,,,
924,0.01709839329123497,,59149,,,
,,0.001,59199,,,
924,0.01754128374159336,,59199,,,
924,,,59199,0.018168779090046883,,
924,,,59199,,0.01768611930310726,
,,0.001,59200,,,
,,0.001,59249,,,
925,0.017916077747941017,,59249,,,
925,,,59263,0.017349237576127052,,
925,,,59263,,0.017417754977941513,
,,0.001,59264,,,
,,0.001,59299,,,
926,0.0172592680901289,,59299,,,
926,,,59327,0.017013970762491226,,
926,,,59327,,0.01729581691324711,
,,0.001,59328,,,
,,0.001,59349,,,
927,0.017174050211906433,,59349,,,
927,,,59391,0.017237739637494087,,
927,,,59391,,0.017269505187869072,
,,0.001,59392,,,
,,0.001,59399,,,
928,0.01686589978635311,,59399,,,
,,0.001,59449,,,
928,0.017090458422899246,,59449,,,
928,,,59455,0.017703622579574585,,
928,,,59455,,0.017378874123096466,
,,0.001,59456,,,
,,0.001,59499,,,
929,0.019166627898812294,,59499,,,
929,,,59519,0.0177956260740757,,
929,,,59519,,0.01807810366153717,
,,0.001,59520,,,
,,0.001,59549,,,
930,0.017039187252521515,,59549,,,
930,,,59583,0.017222868278622627,,
930,,,59583,,0.017289524897933006,
,,0.001,59584,,,
,,0.001,59599,,,
931,0.01780221238732338,,59599,,,
931,,,59647,0.01741020195186138,,
931,,,59647,,0.01745413802564144,
,,0.001,59648,,,
,,0.001,59649,,,
932,0.017191093415021896,,59649,,,
,,0.001,59699,,,
932,0.01756076142191887,,59699,,,
932,,,59711,0.017029987648129463,,
932,,,59711,,0.017379900440573692,
,,0.001,59712,,,
,,0.001,59749,,,
933,0.017043983563780785,,59749,,,
933,,,59775,0.01751529984176159,,
933,,,59775,,0.017461135983467102,
,,0.001,59776,,,
,,0.001,59799,,,
934,0.017092840746045113,,59799,,,
934,,,59839,0.017163679003715515,,
934,,,59839,,0.017538322135806084,
,,0.001,59840,,,
,,0.001,59849,,,
935,0.01712309569120407,,59849,,,
,,0.001,59899,,,
935,0.017317553982138634,,59899,,,
935,,,59903,0.017648128792643547,,
935,,,59903,,0.017725467681884766,
,,0.001,59904,,,
,,0.001,59949,,,
936,0.017577750608325005,,59949,,,
936,,,59967,0.017426621168851852,,
936,,,59967,,0.01744256541132927,
,,0.001,59968,,,
,,0.001,59999,,,
937,0.017072195187211037,,59999,,,
937,,,60031,0.017014117911458015,,
937,,,60031,,0.017228510230779648,
,,0.001,60032,,,
,,0.001,60049,,,
938,0.018659623339772224,,60049,,,
938,,,60095,0.017914490774273872,,
938,,,60095,,0.018047647550702095,
,,0.001,60096,,,
,,0.001,60099,,,
939,0.017653997987508774,,60099,,,
,,0.001,60149,,,
939,0.01721304841339588,,60149,,,
939,,,60159,0.017412250861525536,,
939,,,60159,,0.017333749681711197,
,,0.001,60160,,,
,,0.001,60199,,,
940,0.01889515481889248,,60199,,,
940,,,60223,0.017782490700483322,,
940,,,60223,,0.017560066655278206,
,,0.001,60224,,,
,,0.001,60249,,,
941,0.01802525669336319,,60249,,,
941,,,60287,0.017003294080495834,,
941,,,60287,,0.017696937546133995,
,,0.001,60288,,,
,,0.001,60299,,,
942,0.017760125920176506,,60299,,,
,,0.001,60349,,,
942,0.018497223034501076,,60349,,,
942,,,60351,0.017997030168771744,,
942,,,60351,,0.017417794093489647,
,,0.001,60352,,,
,,0.001,60399,,,
943,0.01777546852827072,,60399,,,
943,,,60415,0.017253007739782333,,
943,,,60415,,0.01755404658615589,
,,0.001,60416,,,
,,0.001,60449,,,
944,0.018167437985539436,,60449,,,
944,,,60479,0.017207495868206024,,
944,,,60479,,0.01751743257045746,
,,0.001,60480,,,
,,0.001,60499,,,
945,0.017087474465370178,,60499,,,
945,,,60543,0.01703009568154812,,
945,,,60543,,0.017499104142189026,
,,0.001,60544,,,
,,0.001,60549,,,
946,0.017041100189089775,,60549,,,
,,0.001,60599,,,
946,0.016490943729877472,,60599,,,
946,,,60607,0.016989821568131447,,
946,,,60607,,0.017262548208236694,
,,0.001,60608,,,
,,0.001,60649,,,
947,0.016920989379286766,,60649,,,
947,,,60671,0.017390713095664978,,
947,,,60671,,0.017307091504335403,
,,0.001,60672,,,
,,0.001,60699,,,
948,0.01731354370713234,,60699,,,
948,,,60735,0.017756236717104912,,
948,,,60735,,0.01737106405198574,
,,0.001,60736,,,
,,0.001,60749,,,
949,0.017560724169015884,,60749,,,
,,0.001,60799,,,
949,0.017971955239772797,,60799,,,
949,,,60799,0.017571179196238518,,
949,,,60799,,0.01812446489930153,
,,0.001,60800,,,
,,0.001,60849,,,
950,0.01734735444188118,,60849,,,
950,,,60863,0.019760848954319954,,
950,,,60863,,0.01783384382724762,
,,0.001,60864,,,
,,0.001,60899,,,
951,0.017822887748479843,,60899,,,
951,,,60927,0.01746445707976818,,
951,,,60927,,0.017999673262238503,
,,0.001,60928,,,
,,0.001,60949,,,
952,0.017541619017720222,,60949,,,
952,,,60991,0.01697501353919506,,
952,,,60991,,0.01731666922569275,
,,0.001,60992,,,
,,0.001,60999,,,
953,0.016972089186310768,,60999,,,
,,0.001,61049,,,
953,0.017160408198833466,,61049,,,
953,,,61055,0.017631858587265015,,
953,,,61055,,0.017819637432694435,
,,0.001,61056,,,
,,0.001,61099,,,
954,0.017354179173707962,,61099,,,
954,,,61119,0.01816965825855732,,
954,,,61119,,0.01757022924721241,
,,0.001,61120,,,
,,0.001,61149,,,
955,0.017477430403232574,,61149,,,
955,,,61183,0.017399054020643234,,
955,,,61183,,0.017438551411032677,
,,0.001,61184,,,
,,0.001,61199,,,
956,0.017424149438738823,,61199,,,
956,,,61247,0.017041435465216637,,
956,,,61247,,0.01733388379216194,
,,0.001,61248,,,
,,0.001,61249,,,
957,0.017145248129963875,,61249,,,
,,0.001,61299,,,
957,0.01713651232421398,,61299,,,
957,,,61311,0.017209341749548912,,
957,,,61311,,0.01768403686583042,
,,0.001,61312,,,
,,0.001,61349,,,
958,0.017569178715348244,,61349,,,
958,,,61375,0.018181394785642624,,
958,,,61375,,0.01719217747449875,
,,0.001,61376,,,
,,0.001,61399,,,
959,0.017131546512246132,,61399,,,
959,,,61439,0.01787000708281994,,
959,,,61439,,0.017801504582166672,
,,0.001,61440,,,
,,0.001,61449,,,
960,0.01784593053162098,,61449,,,
,,0.001,61499,,,
960,0.01785089634358883,,61499,,,
960,,,61503,0.01706099323928356,,
960,,,61503,,0.017496125772595406,
,,0.001,61504,,,
,,0.001,61549,,,
961,0.01754157990217209,,61549,,,
961,,,61567,0.017189914360642433,,
961,,,61567,,0.01712961681187153,
,,0.001,61568,,,
,,0.001,61599,,,
962,0.017251066863536835,,61599,,,
962,,,61631,0.01712106727063656,,
962,,,61631,,0.01748078688979149,
,,0.001,61632,,,
,,0.001,61649,,,
963,0.01711677946150303,,61649,,,
963,,,61695,0.017594002187252045,,
963,,,61695,,0.017315898090600967,
,,0.001,61696,,,
,,0.001,61699,,,
964,0.017662910744547844,,61699,,,
,,0.001,61749,,,
964,0.018564602360129356,,61749,,,
964,,,61759,0.017220918089151382,,
964,,,61759,,0.017468063160777092,
,,0.001,61760,,,
,,0.001,61799,,,
965,0.01786164753139019,,61799,,,
965,,,61823,0.017347509041428566,,
965,,,61823,,0.017296213656663895,
,,0.001,61824,,,
,,0.001,61849,,,
966,0.017022129148244858,,61849,,,
966,,,61887,0.017308326438069344,,
966,,,61887,,0.01744413562119007,
,,0.001,61888,,,
,,0.001,61899,,,
967,0.017750680446624756,,61899,,,
,,0.001,61949,,,
