epoch,step,lr-Adam,train_loss_step,val_loss,train_loss_epoch,test_loss
645,41343,,,0.010854152031242847,,
645,41343,,,,0.010711399838328362,
,41344,0.001,,,,
,41349,0.001,,,,
646,41349,,0.009785114787518978,,,
,41399,0.001,,,,
646,41399,,0.010538172908127308,,,
646,41407,,,0.010428371839225292,,
646,41407,,,,0.010269979946315289,
,41408,0.001,,,,
,41449,0.001,,,,
647,41449,,0.011325451545417309,,,
647,41471,,,0.010426783002912998,,
647,41471,,,,0.010534694418311119,
,41472,0.001,,,,
,41499,0.001,,,,
648,41499,,0.010637123137712479,,,
648,41535,,,0.010319606401026249,,
648,41535,,,,0.010417772457003593,
,41536,0.001,,,,
,41549,0.001,,,,
649,41549,,0.010369467549026012,,,
,41599,0.001,,,,
649,41599,,0.01041201502084732,,,
649,41599,,,0.010253514163196087,,
649,41599,,,,0.010594627819955349,
,41600,0.001,,,,
,41649,0.001,,,,
650,41649,,0.010793709196150303,,,
650,41663,,,0.010739229619503021,,
650,41663,,,,0.010433439165353775,
,41664,0.001,,,,
,41699,0.001,,,,
651,41699,,0.010265967808663845,,,
651,41727,,,0.010095098987221718,,
651,41727,,,,0.01033063791692257,
,41728,0.001,,,,
,41749,0.001,,,,
652,41749,,0.010390161536633968,,,
652,41791,,,0.01054847426712513,,
652,41791,,,,0.010435833595693111,
,41792,0.001,,,,
,41799,0.001,,,,
653,41799,,0.01055215671658516,,,
,41849,0.001,,,,
653,41849,,0.00996037945151329,,,
653,41855,,,0.01023781020194292,,
653,41855,,,,0.010313463397324085,
,41856,0.001,,,,
,41899,0.001,,,,
654,41899,,0.010925568640232086,,,
654,41919,,,0.010930781252682209,,
654,41919,,,,0.010874544270336628,
,41920,0.001,,,,
,41949,0.001,,,,
655,41949,,0.010395168326795101,,,
655,41983,,,0.01014395710080862,,
655,41983,,,,0.010427595116198063,
,41984,0.001,,,,
,41999,0.001,,,,
656,41999,,0.01055599469691515,,,
656,42047,,,0.011408880352973938,,
656,42047,,,,0.010675163008272648,
,42048,0.001,,,,
,42049,0.001,,,,
657,42049,,0.010432851500809193,,,
,42099,0.001,,,,
657,42099,,0.010409065522253513,,,
657,42111,,,0.011518897488713264,,
657,42111,,,,0.010436417534947395,
,42112,0.001,,,,
,42149,0.001,,,,
658,42149,,0.011072786524891853,,,
658,42175,,,0.010167418047785759,,
658,42175,,,,0.010640589520335197,
,42176,0.001,,,,
,42199,0.001,,,,
659,42199,,0.010697049088776112,,,
659,42239,,,0.010870940051972866,,
659,42239,,,,0.01030853483825922,
,42240,0.001,,,,
,42249,0.001,,,,
660,42249,,0.010410606861114502,,,
,42299,0.001,,,,
660,42299,,0.010516933165490627,,,
660,42303,,,0.010093064047396183,,
660,42303,,,,0.010466404259204865,
,42304,0.001,,,,
,42349,0.001,,,,
661,42349,,0.010252888314425945,,,
661,42367,,,0.010108217597007751,,
661,42367,,,,0.010483446530997753,
,42368,0.001,,,,
,42399,0.001,,,,
662,42399,,0.01053850632160902,,,
662,42431,,,0.010471791960299015,,
662,42431,,,,0.010525145567953587,
,42432,0.001,,,,
,42449,0.001,,,,
663,42449,,0.010075577534735203,,,
663,42495,,,0.01021944172680378,,
663,42495,,,,0.01042929757386446,
,42496,0.001,,,,
,42499,0.001,,,,
664,42499,,0.010460629127919674,,,
,42549,0.001,,,,
664,42549,,0.010430128313601017,,,
664,42559,,,0.010502013377845287,,
664,42559,,,,0.010313649661839008,
,42560,0.001,,,,
,42599,0.001,,,,
665,42599,,0.010205350816249847,,,
665,42623,,,0.01067687850445509,,
665,42623,,,,0.010362813249230385,
,42624,0.001,,,,
,42649,0.001,,,,
666,42649,,0.010130625218153,,,
666,42687,,,0.010147425346076488,,
666,42687,,,,0.010471906512975693,
,42688,0.001,,,,
,42699,0.001,,,,
667,42699,,0.01040390133857727,,,
,42749,0.001,,,,
667,42749,,0.010823087766766548,,,
667,42751,,,0.01027593482285738,,
667,42751,,,,0.010516604408621788,
,42752,0.001,,,,
,42799,0.001,,,,
668,42799,,0.010669290088117123,,,
668,42815,,,0.010867014527320862,,
668,42815,,,,0.010400857776403427,
,42816,0.001,,,,
,42849,0.001,,,,
669,42849,,0.01107099186629057,,,
669,42879,,,0.010114053264260292,,
669,42879,,,,0.010385260917246342,
,42880,0.001,,,,
,42899,0.001,,,,
670,42899,,0.010259611532092094,,,
670,42943,,,0.010386692360043526,,
670,42943,,,,0.010418318212032318,
,42944,0.001,,,,
,42949,0.001,,,,
671,42949,,0.01013321615755558,,,
,42999,0.001,,,,
671,42999,,0.010751207359135151,,,
671,43007,,,0.010191570967435837,,
671,43007,,,,0.010411853902041912,
,43008,0.001,,,,
,43049,0.001,,,,
672,43049,,0.01048936415463686,,,
672,43071,,,0.010181749239563942,,
672,43071,,,,0.010726741515100002,
,43072,0.001,,,,
,43099,0.001,,,,
673,43099,,0.010037727653980255,,,
673,43135,,,0.010309180244803429,,
673,43135,,,,0.010673020966351032,
,43136,0.001,,,,
,43149,0.001,,,,
674,43149,,0.010169480927288532,,,
,43199,0.001,,,,
674,43199,,0.01031045988202095,,,
674,43199,,,0.01033949013799429,,
674,43199,,,,0.010282930918037891,
,43200,0.001,,,,
,43249,0.001,,,,
675,43249,,0.010742944665253162,,,
675,43263,,,0.010262691415846348,,
675,43263,,,,0.01059714425355196,
,43264,0.001,,,,
,43299,0.001,,,,
676,43299,,0.010164783336222172,,,
676,43327,,,0.010261480696499348,,
676,43327,,,,0.010364202782511711,
,43328,0.001,,,,
,43349,0.001,,,,
677,43349,,0.010178127326071262,,,
677,43391,,,0.00998227670788765,,
677,43391,,,,0.010184808634221554,
,43392,0.001,,,,
,43399,0.001,,,,
678,43399,,0.011763195507228374,,,
,43449,0.001,,,,
678,43449,,0.010509391315281391,,,
678,43455,,,0.010054079815745354,,
678,43455,,,,0.010503104887902737,
,43456,0.001,,,,
,43499,0.001,,,,
679,43499,,0.010278275236487389,,,
679,43519,,,0.010710984468460083,,
679,43519,,,,0.010289746336638927,
,43520,0.001,,,,
,43549,0.001,,,,
680,43549,,0.01008214894682169,,,
680,43583,,,0.010849324986338615,,
680,43583,,,,0.010416273958981037,
,43584,0.001,,,,
,43599,0.001,,,,
681,43599,,0.010066554881632328,,,
681,43647,,,0.010334629565477371,,
681,43647,,,,0.010337460786104202,
,43648,0.001,,,,
,43649,0.001,,,,
682,43649,,0.01048287097364664,,,
,43699,0.001,,,,
682,43699,,0.010523793287575245,,,
682,43711,,,0.012075494974851608,,
682,43711,,,,0.010524026118218899,
,43712,0.001,,,,
,43749,0.001,,,,
683,43749,,0.010228224098682404,,,
683,43775,,,0.010217669419944286,,
683,43775,,,,0.01117468811571598,
,43776,0.001,,,,
,43799,0.001,,,,
684,43799,,0.01038598082959652,,,
684,43839,,,0.010049903765320778,,
684,43839,,,,0.010276618413627148,
,43840,0.001,,,,
,43849,0.001,,,,
685,43849,,0.010367757640779018,,,
,43899,0.001,,,,
685,43899,,0.009854674339294434,,,
685,43903,,,0.010413119569420815,,
685,43903,,,,0.01042602676898241,
,43904,0.001,,,,
,43949,0.001,,,,
686,43949,,0.010534671135246754,,,
686,43967,,,0.010209448635578156,,
686,43967,,,,0.010582556948065758,
,43968,0.001,,,,
,43999,0.001,,,,
687,43999,,0.011031728237867355,,,
687,44031,,,0.010015357285737991,,
687,44031,,,,0.010494757443666458,
,44032,0.001,,,,
,44049,0.001,,,,
688,44049,,0.010499055497348309,,,
688,44095,,,0.01038126740604639,,
688,44095,,,,0.010663371533155441,
,44096,0.001,,,,
,44099,0.001,,,,
689,44099,,0.010541961528360844,,,
,44149,0.001,,,,
689,44149,,0.010465486906468868,,,
689,44159,,,0.009989063255488873,,
689,44159,,,,0.01039012148976326,
,44160,0.001,,,,
,44199,0.001,,,,
690,44199,,0.01018629502505064,,,
690,44223,,,0.010255958884954453,,
690,44223,,,,0.01021749060600996,
,44224,0.001,,,,
,44249,0.001,,,,
691,44249,,0.010241481475532055,,,
691,44287,,,0.011460623703897,,
691,44287,,,,0.010451857931911945,
,44288,0.001,,,,
,44299,0.001,,,,
692,44299,,0.010395857505500317,,,
,44349,0.001,,,,
692,44349,,0.010382803156971931,,,
692,44351,,,0.010302876122295856,,
692,44351,,,,0.010515891946852207,
,44352,0.001,,,,
,44399,0.001,,,,
693,44399,,0.009891186840832233,,,
693,44415,,,0.010141585022211075,,
693,44415,,,,0.010349488817155361,
,44416,0.001,,,,
,44449,0.001,,,,
694,44449,,0.0101557532325387,,,
694,44479,,,0.010577538050711155,,
694,44479,,,,0.010422375053167343,
,44480,0.001,,,,
,44499,0.001,,,,
695,44499,,0.01074148342013359,,,
695,44543,,,0.010936016216874123,,
695,44543,,,,0.010317614302039146,
,44544,0.001,,,,
,44549,0.001,,,,
696,44549,,0.010266189463436604,,,
,44599,0.001,,,,
696,44599,,0.010365726426243782,,,
696,44607,,,0.010660650208592415,,
696,44607,,,,0.010326742194592953,
,44608,0.001,,,,
,44649,0.001,,,,
697,44649,,0.010376017540693283,,,
697,44671,,,0.010722974315285683,,
697,44671,,,,0.010447246953845024,
,44672,0.001,,,,
,44699,0.001,,,,
698,44699,,0.010109147056937218,,,
698,44735,,,0.01015301514416933,,
698,44735,,,,0.010326767340302467,
,44736,0.001,,,,
,44749,0.001,,,,
699,44749,,0.010221488773822784,,,
,44799,0.001,,,,
699,44799,,0.01086411438882351,,,
699,44799,,,0.010227358900010586,,
699,44799,,,,0.010290958918631077,
,44800,0.001,,,,
,44849,0.001,,,,
700,44849,,0.010248571634292603,,,
700,44863,,,0.010258307680487633,,
700,44863,,,,0.010515840724110603,
,44864,0.001,,,,
,44899,0.001,,,,
701,44899,,0.010966611094772816,,,
701,44927,,,0.010338297113776207,,
701,44927,,,,0.010454285889863968,
,44928,0.001,,,,
,44949,0.001,,,,
702,44949,,0.010189100168645382,,,
702,44991,,,0.010095218196511269,,
702,44991,,,,0.010516072623431683,
,44992,0.001,,,,
,44999,0.001,,,,
703,44999,,0.010355586186051369,,,
,45049,0.001,,,,
703,45049,,0.01062793005257845,,,
703,45055,,,0.010311444289982319,,
703,45055,,,,0.010541473515331745,
,45056,0.001,,,,
,45099,0.001,,,,
704,45099,,0.010956649668514729,,,
704,45119,,,0.010238494724035263,,
704,45119,,,,0.010431136935949326,
,45120,0.001,,,,
,45149,0.001,,,,
705,45149,,0.0101461261510849,,,
705,45183,,,0.01079584751278162,,
705,45183,,,,0.01025387179106474,
,45184,0.001,,,,
,45199,0.001,,,,
706,45199,,0.01089562103152275,,,
706,45247,,,0.01039921771734953,,
706,45247,,,,0.010379242710769176,
,45248,0.001,,,,
,45249,0.001,,,,
707,45249,,0.010352605022490025,,,
,45299,0.001,,,,
707,45299,,0.010037152096629143,,,
707,45311,,,0.010314189828932285,,
707,45311,,,,0.010526669211685658,
,45312,0.001,,,,
,45349,0.001,,,,
708,45349,,0.009995048865675926,,,
708,45375,,,0.01006522960960865,,
708,45375,,,,0.010335237719118595,
,45376,0.001,,,,
,45399,0.001,,,,
709,45399,,0.009890244342386723,,,
709,45439,,,0.010432425886392593,,
709,45439,,,,0.010198931209743023,
,45440,0.001,,,,
,45449,0.001,,,,
710,45449,,0.010495616123080254,,,
,45499,0.001,,,,
710,45499,,0.010213812813162804,,,
710,45503,,,0.010067800991237164,,
710,45503,,,,0.0103427954018116,
,45504,0.001,,,,
,45549,0.001,,,,
711,45549,,0.011118264868855476,,,
711,45567,,,0.010464925318956375,,
711,45567,,,,0.01072636991739273,
,45568,0.001,,,,
,45599,0.001,,,,
712,45599,,0.010378512553870678,,,
712,45631,,,0.009965204633772373,,
712,45631,,,,0.01037662010639906,
,45632,0.001,,,,
,45649,0.001,,,,
713,45649,,0.01088144350796938,,,
713,45695,,,0.010419238358736038,,
713,45695,,,,0.010212881490588188,
,45696,0.001,,,,
,45699,0.001,,,,
714,45699,,0.009745744988322258,,,
,45749,0.001,,,,
714,45749,,0.011270510964095592,,,
714,45759,,,0.011323463171720505,,
714,45759,,,,0.010316021740436554,
,45760,0.001,,,,
,45799,0.001,,,,
715,45799,,0.010069230571389198,,,
715,45823,,,0.0108063705265522,,
715,45823,,,,0.010407277382910252,
,45824,0.001,,,,
,45849,0.001,,,,
716,45849,,0.010727603919804096,,,
716,45887,,,0.010906171053647995,,
716,45887,,,,0.01064781192690134,
,45888,0.001,,,,
,45899,0.001,,,,
717,45899,,0.010371295735239983,,,
,45949,0.001,,,,
717,45949,,0.009931322187185287,,,
717,45951,,,0.010562902316451073,,
717,45951,,,,0.010300226509571075,
,45952,0.001,,,,
,45999,0.001,,,,
718,45999,,0.010256722569465637,,,
718,46015,,,0.010338316671550274,,
718,46015,,,,0.010150063782930374,
,46016,0.001,,,,
,46049,0.001,,,,
719,46049,,0.01046742219477892,,,
719,46079,,,0.009961032308638096,,
719,46079,,,,0.01024334691464901,
,46080,0.001,,,,
,46099,0.001,,,,
720,46099,,0.009840240702033043,,,
720,46143,,,0.010569460690021515,,
720,46143,,,,0.010231602005660534,
,46144,0.001,,,,
,46149,0.001,,,,
721,46149,,0.010322269052267075,,,
,46199,0.001,,,,
721,46199,,0.010227291844785213,,,
721,46207,,,0.009912708774209023,,
721,46207,,,,0.010291310027241707,
,46208,0.001,,,,
,46249,0.001,,,,
722,46249,,0.011171833612024784,,,
722,46271,,,0.0113097308203578,,
722,46271,,,,0.0108877494931221,
,46272,0.001,,,,
,46299,0.001,,,,
723,46299,,0.010538832284510136,,,
723,46335,,,0.010542853735387325,,
723,46335,,,,0.010464620776474476,
,46336,0.001,,,,
,46349,0.001,,,,
724,46349,,0.01122921984642744,,,
,46399,0.001,,,,
724,46399,,0.01043006032705307,,,
724,46399,,,0.009957914240658283,,
724,46399,,,,0.010393315926194191,
,46400,0.001,,,,
,46449,0.001,,,,
725,46449,,0.010173805989325047,,,
725,46463,,,0.010271793231368065,,
725,46463,,,,0.010282604023814201,
,46464,0.001,,,,
,46499,0.001,,,,
726,46499,,0.010075049474835396,,,
726,46527,,,0.013463094830513,,
726,46527,,,,0.010316666215658188,
,46528,0.001,,,,
,46549,0.001,,,,
727,46549,,0.011250842362642288,,,
727,46591,,,0.009918197058141232,,
727,46591,,,,0.010636119171977043,
,46592,0.001,,,,
,46599,0.001,,,,
728,46599,,0.009586986154317856,,,
,46649,0.001,,,,
728,46649,,0.010472215712070465,,,
728,46655,,,0.010018681176006794,,
728,46655,,,,0.010224229656159878,
,46656,0.001,,,,
,46699,0.001,,,,
729,46699,,0.010219672694802284,,,
729,46719,,,0.010382683016359806,,
729,46719,,,,0.010229834355413914,
,46720,0.001,,,,
,46749,0.001,,,,
730,46749,,0.009873840026557446,,,
730,46783,,,0.01094631664454937,,
730,46783,,,,0.010116375051438808,
,46784,0.001,,,,
,46799,0.001,,,,
731,46799,,0.010363133624196053,,,
731,46847,,,0.010251759551465511,,
731,46847,,,,0.010536081157624722,
,46848,0.001,,,,
,46849,0.001,,,,
732,46849,,0.011085446923971176,,,
,46899,0.001,,,,
732,46899,,0.010899706743657589,,,
732,46911,,,0.0101085864007473,,
732,46911,,,,0.010594579391181469,
,46912,0.001,,,,
,46949,0.001,,,,
733,46949,,0.010052547790110111,,,
733,46975,,,0.009952221065759659,,
733,46975,,,,0.010143650695681572,
,46976,0.001,,,,
,46999,0.001,,,,
734,46999,,0.010505993850529194,,,
734,47039,,,0.010287920013070107,,
734,47039,,,,0.010276628658175468,
,47040,0.001,,,,
,47049,0.001,,,,
735,47049,,0.009883260354399681,,,
,47099,0.001,,,,
735,47099,,0.010731002315878868,,,
735,47103,,,0.010227542370557785,,
735,47103,,,,0.010351740755140781,
,47104,0.001,,,,
,47149,0.001,,,,
736,47149,,0.010032407008111477,,,
736,47167,,,0.01041279174387455,,
736,47167,,,,0.010377150028944016,
,47168,0.001,,,,
,47199,0.001,,,,
737,47199,,0.010535992681980133,,,
737,47231,,,0.010413647629320621,,
737,47231,,,,0.010280291549861431,
,47232,0.001,,,,
,47249,0.001,,,,
738,47249,,0.011291183531284332,,,
738,47295,,,0.010396666824817657,,
738,47295,,,,0.010392299853265285,
,47296,0.001,,,,
,47299,0.001,,,,
739,47299,,0.010395227931439877,,,
,47349,0.001,,,,
739,47349,,0.010687443427741528,,,
739,47359,,,0.010188120417296886,,
739,47359,,,,0.010248266160488129,
,47360,0.001,,,,
,47399,0.001,,,,
740,47399,,0.010345161892473698,,,
740,47423,,,0.010043807327747345,,
740,47423,,,,0.010244486853480339,
,47424,0.001,,,,
,47449,0.001,,,,
741,47449,,0.009999433532357216,,,
741,47487,,,0.010014611296355724,,
741,47487,,,,0.010095743462443352,
,47488,0.001,,,,
,47499,0.001,,,,
742,47499,,0.01016606017947197,,,
,47549,0.001,,,,
742,47549,,0.010505526326596737,,,
742,47551,,,0.010143364779651165,,
742,47551,,,,0.01021071057766676,
,47552,0.001,,,,
,47599,0.001,,,,
743,47599,,0.00993282813578844,,,
743,47615,,,0.010062250308692455,,
743,47615,,,,0.01022898219525814,
,47616,0.001,,,,
,47649,0.001,,,,
744,47649,,0.009907257743179798,,,
744,47679,,,0.010632204823195934,,
744,47679,,,,0.010148551315069199,
,47680,0.001,,,,
,47699,0.001,,,,
745,47699,,0.010848539881408215,,,
745,47743,,,0.010285970754921436,,
745,47743,,,,0.010635701939463615,
,47744,0.001,,,,
,47749,0.001,,,,
746,47749,,0.01033909060060978,,,
,47799,0.001,,,,
746,47799,,0.010268296115100384,,,
746,47807,,,0.009968778118491173,,
746,47807,,,,0.010279248468577862,
,47808,0.001,,,,
,47849,0.001,,,,
747,47849,,0.010202714242041111,,,
747,47871,,,0.010638021863996983,,
747,47871,,,,0.010261155664920807,
,47872,0.001,,,,
,47899,0.001,,,,
748,47899,,0.009598689153790474,,,
748,47935,,,0.010845594108104706,,
748,47935,,,,0.010247786529362202,
,47936,0.001,,,,
,47949,0.001,,,,
749,47949,,0.010556952096521854,,,
,47999,0.001,,,,
749,47999,,0.010453769937157631,,,
749,47999,,,0.011669352650642395,,
749,47999,,,,0.010505551472306252,
,48000,0.001,,,,
,48049,0.001,,,,
750,48049,,0.010135190561413765,,,
750,48063,,,0.011032636277377605,,
750,48063,,,,0.010699544101953506,
,48064,0.001,,,,
,48099,0.001,,,,
751,48099,,0.009969839826226234,,,
751,48127,,,0.010014103725552559,,
751,48127,,,,0.010191667824983597,
,48128,0.001,,,,
,48149,0.001,,,,
752,48149,,0.010652890428900719,,,
752,48191,,,0.010193687863647938,,
752,48191,,,,0.010351884178817272,
,48192,0.001,,,,
,48199,0.001,,,,
753,48199,,0.01048345398157835,,,
,48249,0.001,,,,
753,48249,,0.010125999338924885,,,
753,48255,,,0.009913365356624126,,
753,48255,,,,0.010415260680019855,
,48256,0.001,,,,
,48299,0.001,,,,
754,48299,,0.010117275640368462,,,
754,48319,,,0.010224188677966595,,
754,48319,,,,0.010337998159229755,
,48320,0.001,,,,
,48349,0.001,,,,
755,48349,,0.011065191589295864,,,
755,48383,,,0.009930036030709743,,
755,48383,,,,0.010560507886111736,
,48384,0.001,,,,
,48399,0.001,,,,
756,48399,,0.00979920756071806,,,
756,48447,,,0.011636101640760899,,
756,48447,,,,0.010363721288740635,
,48448,0.001,,,,
,48449,0.001,,,,
757,48449,,0.012182503938674927,,,
,48499,0.001,,,,
757,48499,,0.010083230212330818,,,
757,48511,,,0.009798453189432621,,
757,48511,,,,0.0102934455499053,
,48512,0.001,,,,
,48549,0.001,,,,
758,48549,,0.010309960693120956,,,
758,48575,,,0.009878899902105331,,
758,48575,,,,0.010330187156796455,
,48576,0.001,,,,
,48599,0.001,,,,
759,48599,,0.009832807816565037,,,
759,48639,,,0.009950610809028149,,
759,48639,,,,0.010016887448728085,
,48640,0.001,,,,
,48649,0.001,,,,
760,48649,,0.010279586538672447,,,
,48699,0.001,,,,
760,48699,,0.010139016434550285,,,
760,48703,,,0.010368932969868183,,
760,48703,,,,0.010050437413156033,
,48704,0.001,,,,
,48749,0.001,,,,
761,48749,,0.01011943444609642,,,
761,48767,,,0.00986507534980774,,
761,48767,,,,0.010277732275426388,
,48768,0.001,,,,
,48799,0.001,,,,
762,48799,,0.010327480733394623,,,
762,48831,,,0.009946368634700775,,
762,48831,,,,0.010006316937506199,
,48832,0.001,,,,
,48849,0.001,,,,
763,48849,,0.010261726565659046,,,
763,48895,,,0.010200966149568558,,
763,48895,,,,0.010276800021529198,
,48896,0.001,,,,
,48899,0.001,,,,
764,48899,,0.010501236654818058,,,
,48949,0.001,,,,
764,48949,,0.009976357221603394,,,
764,48959,,,0.010437829419970512,,
764,48959,,,,0.010239062830805779,
,48960,0.001,,,,
,48999,0.001,,,,
765,48999,,0.01047405507415533,,,
765,49023,,,0.01073706429451704,,
765,49023,,,,0.010837350971996784,
,49024,0.001,,,,
,49049,0.001,,,,
766,49049,,0.010410022921860218,,,
766,49087,,,0.010753018781542778,,
766,49087,,,,0.010468052700161934,
,49088,0.001,,,,
,49099,0.001,,,,
767,49099,,0.010165080428123474,,,
,49149,0.001,,,,
767,49149,,0.009721070528030396,,,
767,49151,,,0.010075662285089493,,
767,49151,,,,0.010424918495118618,
,49152,0.001,,,,
,49199,0.001,,,,
768,49199,,0.01030701119452715,,,
768,49215,,,0.009788085706532001,,
768,49215,,,,0.010222244076430798,
,49216,0.001,,,,
,49249,0.001,,,,
769,49249,,0.010340959765017033,,,
769,49279,,,0.010086523368954659,,
769,49279,,,,0.010287576355040073,
,49280,0.001,,,,
,49299,0.001,,,,
770,49299,,0.010434958152472973,,,
770,49343,,,0.00979610439389944,,
770,49343,,,,0.01017635315656662,
,49344,0.001,,,,
,49349,0.001,,,,
771,49349,,0.009658634662628174,,,
,49399,0.001,,,,
771,49399,,0.010407152585685253,,,
771,49407,,,0.009981301613152027,,
771,49407,,,,0.010338276624679565,
,49408,0.001,,,,
,49449,0.001,,,,
772,49449,,0.009501256980001926,,,
772,49471,,,0.009831942617893219,,
772,49471,,,,0.010171644389629364,
,49472,0.001,,,,
,49499,0.001,,,,
773,49499,,0.012616083025932312,,,
773,49535,,,0.009990588761866093,,
773,49535,,,,0.010356624610722065,
,49536,0.001,,,,
,49549,0.001,,,,
774,49549,,0.010614295490086079,,,
,49599,0.001,,,,
774,49599,,0.009844029322266579,,,
774,49599,,,0.010162200778722763,,
774,49599,,,,0.010137938894331455,
,49600,0.001,,,,
,49649,0.001,,,,
775,49649,,0.011206492781639099,,,
775,49663,,,0.009985133074223995,,
775,49663,,,,0.010463889688253403,
,49664,0.001,,,,
,49699,0.001,,,,
776,49699,,0.010138542391359806,,,
776,49727,,,0.010088803246617317,,
776,49727,,,,0.010252207517623901,
,49728,0.001,,,,
,49749,0.001,,,,
777,49749,,0.010250936262309551,,,
777,49791,,,0.010908100754022598,,
777,49791,,,,0.010433797724545002,
,49792,0.001,,,,
,49799,0.001,,,,
778,49799,,0.010546812787652016,,,
,49849,0.001,,,,
778,49849,,0.009824071079492569,,,
778,49855,,,0.010034498758614063,,
778,49855,,,,0.01019198540598154,
,49856,0.001,,,,
,49899,0.001,,,,
779,49899,,0.009900323115289211,,,
779,49919,,,0.012335674837231636,,
779,49919,,,,0.010102284140884876,
,49920,0.001,,,,
,49949,0.001,,,,
780,49949,,0.010748510248959064,,,
780,49983,,,0.010884447023272514,,
780,49983,,,,0.010753029026091099,
,49984,0.001,,,,
,49999,0.001,,,,
781,49999,,0.010652375407516956,,,
781,50047,,,0.010046103969216347,,
781,50047,,,,0.010378450155258179,
,50048,0.001,,,,
,50049,0.001,,,,
782,50049,,0.010160193778574467,,,
,50099,0.001,,,,
782,50099,,0.01002414245158434,,,
782,50111,,,0.010206366889178753,,
782,50111,,,,0.010006505064666271,
,50112,0.001,,,,
,50149,0.001,,,,
783,50149,,0.010861523449420929,,,
783,50175,,,0.010562046431005001,,
783,50175,,,,0.010618559084832668,
,50176,0.001,,,,
,50199,0.001,,,,
784,50199,,0.010014903731644154,,,
784,50239,,,0.010693754069507122,,
784,50239,,,,0.010533374734222889,
,50240,0.001,,,,
,50249,0.001,,,,
785,50249,,0.010847261175513268,,,
,50299,0.001,,,,
785,50299,,0.0102176358923316,,,
785,50303,,,0.009930440224707127,,
785,50303,,,,0.010310087352991104,
,50304,0.001,,,,
,50349,0.001,,,,
786,50349,,0.010084448382258415,,,
786,50367,,,0.010991151444613934,,
786,50367,,,,0.009996234439313412,
,50368,0.001,,,,
,50399,0.001,,,,
787,50399,,0.010059779509902,,,
787,50431,,,0.010440310463309288,,
787,50431,,,,0.010281977243721485,
,50432,0.001,,,,
,50449,0.001,,,,
788,50449,,0.009917816147208214,,,
788,50495,,,0.010414675809442997,,
788,50495,,,,0.010024446062743664,
,50496,0.001,,,,
,50499,0.001,,,,
789,50499,,0.011417529545724392,,,
,50549,0.001,,,,
789,50549,,0.01008523441851139,,,
789,50559,,,0.009811706840991974,,
789,50559,,,,0.010187134146690369,
,50560,0.001,,,,
,50599,0.001,,,,
790,50599,,0.01015706267207861,,,
790,50623,,,0.010598244145512581,,
790,50623,,,,0.01013106293976307,
,50624,0.001,,,,
,50649,0.001,,,,
791,50649,,0.010164668783545494,,,
791,50687,,,0.010085281915962696,,
791,50687,,,,0.010307605378329754,
,50688,0.001,,,,
,50699,0.001,,,,
792,50699,,0.010763844475150108,,,
,50749,0.001,,,,
792,50749,,0.010768318548798561,,,
792,50751,,,0.01069570891559124,,
792,50751,,,,0.010603005066514015,
,50752,0.001,,,,
,50799,0.001,,,,
793,50799,,0.010017636232078075,,,
793,50815,,,0.009855029173195362,,
793,50815,,,,0.010343770496547222,
,50816,0.001,,,,
,50849,0.001,,,,
794,50849,,0.009965673089027405,,,
794,50879,,,0.01017176453024149,,
794,50879,,,,0.010291262529790401,
,50880,0.001,,,,
,50899,0.001,,,,
795,50899,,0.011861803941428661,,,
795,50943,,,0.009928069077432156,,
795,50943,,,,0.010272542014718056,
,50944,0.001,,,,
,50949,0.001,,,,
796,50949,,0.010248851031064987,,,
,50999,0.001,,,,
796,50999,,0.010633772239089012,,,
796,51007,,,0.010395506396889687,,
796,51007,,,,0.0103288684040308,
,51008,0.001,,,,
,51049,0.001,,,,
797,51049,,0.010296361520886421,,,
797,51071,,,0.009853643365204334,,
797,51071,,,,0.010135037824511528,
,51072,0.001,,,,
,51099,0.001,,,,
798,51099,,0.010347522795200348,,,
798,51135,,,0.01038763951510191,,
798,51135,,,,0.010174478404223919,
,51136,0.001,,,,
,51149,0.001,,,,
799,51149,,0.01032141875475645,,,
,51199,0.001,,,,
799,51199,,0.009571688249707222,,,
799,51199,,,0.009778941050171852,,
799,51199,,,,0.010073977522552013,
,51200,0.001,,,,
,51249,0.001,,,,
800,51249,,0.010100681334733963,,,
800,51263,,,0.011904132552444935,,
800,51263,,,,0.010130751878023148,
,51264,0.001,,,,
,51299,0.001,,,,
801,51299,,0.010364964604377747,,,
801,51327,,,0.009829753078520298,,
801,51327,,,,0.010330730117857456,
,51328,0.001,,,,
,51349,0.001,,,,
802,51349,,0.010321327485144138,,,
802,51391,,,0.01001262478530407,,
802,51391,,,,0.010269743390381336,
,51392,0.001,,,,
,51399,0.001,,,,
803,51399,,0.010326121933758259,,,
,51449,0.001,,,,
803,51449,,0.009760839864611626,,,
803,51455,,,0.00989991519600153,,
803,51455,,,,0.010112129151821136,
,51456,0.001,,,,
,51499,0.001,,,,
804,51499,,0.010093393735587597,,,
804,51519,,,0.010233970358967781,,
804,51519,,,,0.01025680173188448,
,51520,0.001,,,,
,51549,0.001,,,,
805,51549,,0.01027428638190031,,,
805,51583,,,0.010110401548445225,,
805,51583,,,,0.010518811643123627,
,51584,0.001,,,,
,51599,0.001,,,,
806,51599,,0.00991982501000166,,,
806,51647,,,0.010630043223500252,,
806,51647,,,,0.010150101035833359,
,51648,0.001,,,,
