train_loss_step,lr-Adam,epoch,step,val_loss,train_loss_epoch,test_loss
,0.001,,62249,,,
0.7779520153999329,,972,62249,,,
,,972,62271,0.7955942153930664,,
,,972,62271,,0.7886861562728882,
,0.001,,62272,,,
,0.001,,62299,,,
0.7907255291938782,,973,62299,,,
,,973,62335,0.7956441640853882,,
,,973,62335,,0.78861004114151,
,0.001,,62336,,,
,0.001,,62349,,,
0.8002867698669434,,974,62349,,,
,0.001,,62399,,,
0.8083198070526123,,974,62399,,,
,,974,62399,0.7955770492553711,,
,,974,62399,,0.7885900735855103,
,0.001,,62400,,,
,0.001,,62449,,,
0.7835643887519836,,975,62449,,,
,,975,62463,0.7955722808837891,,
,,975,62463,,0.7886084318161011,
,0.001,,62464,,,
,0.001,,62499,,,
0.7682239413261414,,976,62499,,,
,,976,62527,0.7961304783821106,,
,,976,62527,,0.7886385917663574,
,0.001,,62528,,,
,0.001,,62549,,,
0.8117546439170837,,977,62549,,,
,,977,62591,0.7956357598304749,,
,,977,62591,,0.7887274026870728,
,0.001,,62592,,,
,0.001,,62599,,,
0.7707207202911377,,978,62599,,,
,0.001,,62649,,,
0.7878323793411255,,978,62649,,,
,,978,62655,0.7957069873809814,,
,,978,62655,,0.7887191772460938,
,0.001,,62656,,,
,0.001,,62699,,,
0.7918875217437744,,979,62699,,,
,,979,62719,0.7955754995346069,,
,,979,62719,,0.7887797355651855,
,0.001,,62720,,,
,0.001,,62749,,,
0.7828227877616882,,980,62749,,,
,,980,62783,0.7955828309059143,,
,,980,62783,,0.788569450378418,
,0.001,,62784,,,
,0.001,,62799,,,
0.7968994975090027,,981,62799,,,
,,981,62847,0.7955617904663086,,
,,981,62847,,0.7885857224464417,
,0.001,,62848,,,
,0.001,,62849,,,
0.7753485441207886,,982,62849,,,
,0.001,,62899,,,
0.7955555319786072,,982,62899,,,
,,982,62911,0.7955776453018188,,
,,982,62911,,0.7885985970497131,
,0.001,,62912,,,
,0.001,,62949,,,
0.7760695815086365,,983,62949,,,
,,983,62975,0.7955735325813293,,
,,983,62975,,0.7886157631874084,
,0.001,,62976,,,
,0.001,,62999,,,
0.7953925132751465,,984,62999,,,
,,984,63039,0.7955996990203857,,
,,984,63039,,0.7885826826095581,
,0.001,,63040,,,
,0.001,,63049,,,
0.7927181720733643,,985,63049,,,
,0.001,,63099,,,
0.8149147629737854,,985,63099,,,
,,985,63103,0.7957219481468201,,
,,985,63103,,0.7885906100273132,
,0.001,,63104,,,
,0.001,,63149,,,
0.7905617356300354,,986,63149,,,
,,986,63167,0.795629620552063,,
,,986,63167,,0.7888245582580566,
,0.001,,63168,,,
,0.001,,63199,,,
0.7747506499290466,,987,63199,,,
,,987,63231,0.7956947088241577,,
,,987,63231,,0.7886389493942261,
,0.001,,63232,,,
,0.001,,63249,,,
0.8174319267272949,,988,63249,,,
,,988,63295,0.7955316305160522,,
,,988,63295,,0.7886160016059875,
,0.001,,63296,,,
,0.001,,63299,,,
0.7852036356925964,,989,63299,,,
,0.001,,63349,,,
0.7845184206962585,,989,63349,,,
,,989,63359,0.7956467270851135,,
,,989,63359,,0.7886603474617004,
,0.001,,63360,,,
,0.001,,63399,,,
0.8066892027854919,,990,63399,,,
,,990,63423,0.7955599427223206,,
,,990,63423,,0.7886319160461426,
,0.001,,63424,,,
,0.001,,63449,,,
0.7794004082679749,,991,63449,,,
,,991,63487,0.7955583930015564,,
,,991,63487,,0.7886121273040771,
,0.001,,63488,,,
,0.001,,63499,,,
0.7811985611915588,,992,63499,,,
,0.001,,63549,,,
0.7964420914649963,,992,63549,,,
,,992,63551,0.7955656051635742,,
,,992,63551,,0.7886269688606262,
,0.001,,63552,,,
,0.001,,63599,,,
0.7910041213035583,,993,63599,,,
,,993,63615,0.7957767844200134,,
,,993,63615,,0.7885640859603882,
,0.001,,63616,,,
,0.001,,63649,,,
0.8205401301383972,,994,63649,,,
,,994,63679,0.7955648899078369,,
,,994,63679,,0.7886760830879211,
,0.001,,63680,,,
,0.001,,63699,,,
0.7893205881118774,,995,63699,,,
,,995,63743,0.7956275939941406,,
,,995,63743,,0.7885653972625732,
,0.001,,63744,,,
,0.001,,63749,,,
0.7961220145225525,,996,63749,,,
,0.001,,63799,,,
0.7953119277954102,,996,63799,,,
,,996,63807,0.7955675721168518,,
,,996,63807,,0.7886905670166016,
,0.001,,63808,,,
,0.001,,63849,,,
0.8041761517524719,,997,63849,,,
,,997,63871,0.7955677509307861,,
,,997,63871,,0.7885756492614746,
,0.001,,63872,,,
,0.001,,63899,,,
0.7895975708961487,,998,63899,,,
,,998,63935,0.795560359954834,,
,,998,63935,,0.7885931730270386,
,0.001,,63936,,,
,0.001,,63949,,,
0.7846750617027283,,999,63949,,,
,0.001,,63999,,,
0.8030076026916504,,999,63999,,,
,,999,63999,0.7955406904220581,,
,,999,63999,,0.7886393070220947,
,,1000,64000,,,90.04644775390625
